,Buildings,Dynamic Cars,Dynamic Pedestrians,Inside Car,Nature,Roads,Static Cars,Static Pedestrians,Street Objects,Traffic Lights,Traffic Signs
178b2aadea8641db9293962e632bfa67,0,0,0,56,4,21,0,0,1,1,0
d558263a258c4fd8a60e3e6dfcdb6d09,0,1,0,65,0,14,0,0,0,6,0
ac640bf35eeb40be855f22947ee27496,2,0,0,21,1,24,0,1,3,5,0
e6c3934c86044568a4edc58793198787,24,2,0,34,3,12,0,0,7,8,0
931ed491e32b46e4953205edde116fe7,0,0,0,47,0,27,0,0,0,1,0
ab308254226647078bb840bf100584fc,5,1,2,18,0,37,0,0,2,6,0
3b1ef522ba9340979f6d5864fcee0a76,3,1,2,45,2,17,0,0,0,3,0
616a2d54ebac444089c6121130701ca4,4,0,0,44,2,24,0,0,0,3,0
4af32ade82204e5aa0bafe982df0c6c8,3,0,0,56,0,14,0,0,2,2,0
16d390f6007142aaa27dff998afbaecb,1,0,0,53,0,13,0,0,0,2,0
b7b781cb94cf4f7bb45d907c6d70d39d,34,4,1,19,14,6,1,0,3,5,0
8f4b76ca9480403cbf2cdf49d9fc9e22,24,1,0,9,10,5,0,0,5,6,4
94ef2d76d4ac4486948840a3abd759a8,13,3,2,1,6,17,0,0,4,9,1
7540d29d672b4f858cb870a27ab2dadc,27,0,1,38,17,5,0,0,3,6,0
a80d3ddaaec44a5f9d0323abd8045591,12,0,1,46,5,11,0,0,0,5,1
62e8b3acddd3478aaff15cee6c571856,2,0,0,71,0,25,0,0,0,2,0
a06bc411ce3d4561bb31b6c3be5da9a2,11,0,0,33,3,22,0,0,1,1,0
21b4a3fe3229468d9bb54eed5ecea3e9,30,5,2,5,9,7,0,0,8,9,9
4973c8fbfc7443f4a5467002bbfc9acc,1,1,0,17,2,30,0,0,3,6,0
f2a3a8242d5c49b5848d58359457097b,2,0,0,43,0,10,0,0,2,1,0
22766afbb3964bde979a8f0f9e323170,42,0,1,3,9,0,0,0,2,6,0
ec23bef1afae4194a334885de0cf702f,34,1,3,3,11,0,0,0,5,6,0
5bd710c95fda44bbb804719b930ccb5b,4,6,1,19,2,29,0,0,2,5,2
25a2fbce5f44423a8f0bcb78e31edfc5,11,0,0,22,0,0,0,0,2,3,0
70c0bc85bcda4f83a556a4874d92f959,7,0,0,16,0,27,0,0,6,4,0
0948b98b414d4e449d95605caae520be,3,0,0,50,1,11,0,0,1,1,0
90b819908982499e9c0dec3562e386a4,2,0,0,19,0,2,0,0,0,2,0
c62dac199d4545099b250762071f6cbc,13,4,1,31,4,18,0,0,1,6,0
60e1f7781da544a6b714dfcaabef39dd,6,2,2,22,1,21,0,0,1,3,0
4456dc75b85d4120a9ff0277749f4274,36,0,0,7,12,0,0,0,0,6,0
381bb1fd348f4fc78e918eebe7116231,23,2,0,16,5,13,0,0,2,6,0
8e79a6af66634a6cb66809385831884a,23,8,2,0,9,0,1,0,4,9,2
d993c8777541440694fa2c0dcbcacc0e,2,1,0,41,2,25,0,0,0,5,0
f4639733322d4b5da1e07f6074e9711e,32,0,0,0,13,0,0,0,12,7,0
158c5cc089574bfc9bd3813d5eb79182,0,0,0,45,0,10,0,0,0,1,0
3539ae7f2aeb4cc2af13ad8a7a8deb3e,1,1,0,55,0,1,0,0,0,2,0
9130d165ecc54e369d828e6531bfdd6a,4,2,1,48,1,4,0,0,0,4,0
193d01c6166148b98e2f466d3b5a8028,8,1,1,14,5,21,0,0,2,7,1
deee4c0959e949e6a5b84cc3967fb951,0,0,0,64,0,12,0,0,0,4,0
fe50f3d0a80c417aa1d4496a62128db9,0,0,0,62,0,9,0,0,0,2,0
a1a91aefa38649c7be652d92b5751202,0,0,1,1,0,18,0,0,0,5,0
26eab685b28c4fdaa72c1e97fe2a5602,2,0,1,0,2,30,0,0,1,6,2
b8cc13717b8646958a0b3c75c01c9702,0,1,0,43,0,32,0,0,0,1,0
fa753914c0c5401caf9caefa30cef407,0,0,2,30,0,25,0,0,1,6,0
e5af24b971d2481ebaaeaf3a20eb31a1,24,0,0,2,1,1,0,0,1,7,0
9fb1b0914866473493997fab619ca4d8,37,1,0,12,5,9,0,0,3,4,0
2f777cddcd9c4516ba782bc42ea2d421,0,0,0,63,1,19,0,1,1,1,0
482efa3108934efda621aa26f98e8962,0,0,0,30,0,22,0,0,0,2,0
04262a7aa34e401798c2cbcb272b5e0a,0,0,0,45,0,31,0,0,0,2,0
decbd87d39634577b7312b0a6381638d,29,0,2,9,8,3,0,0,4,7,0
8c59963dbdf1480f9e681ee7c84f41a3,0,0,0,62,3,15,0,0,0,2,0
0837270ca82440dbb3341226504b1e95,0,0,0,56,0,23,0,0,0,1,0
c6f82e05edfb47e298a1d7505db0af69,3,2,0,8,2,41,0,0,1,10,0
8f4a51eaee6a4e208830e2984370f2ec,3,2,1,27,0,28,0,0,3,3,0
dbc376273f6645ce8719a5a465a2eaf0,0,0,0,32,0,6,0,0,0,2,0
f5743f2dd9c245019ff28b3bbeea8649,29,0,1,26,6,5,0,0,4,5,0
32f4e48ad109439e84d1172404eb22c5,4,0,1,36,1,10,0,0,0,1,0
970da7a01da54586ab8b92f9b11ad890,2,1,1,22,4,33,0,0,4,5,0
4f3fb89e69f542b68dff13fc19281397,25,2,2,12,6,15,0,0,9,5,0
136d75455a3e42219443627d6c6ab66a,43,0,0,6,9,5,1,0,5,9,0
7390e8dae0c24549855e36106ad8c950,7,1,1,16,6,19,0,0,4,6,0
4f192e8855b440abbb04f520e05ef27b,42,0,0,3,10,0,0,0,4,7,0
b1201635028541f2954f70271c9961ca,26,0,0,5,8,1,0,0,1,8,0
55d307b08d8042babff49c7756a62bd0,20,4,5,1,2,3,0,1,11,9,7
9b015a14c5c74613a7280113bb803574,36,1,1,16,7,5,1,0,2,8,0
af1e23dfc92e432ca2e4f4021e1395bd,27,1,0,7,9,3,0,0,7,10,0
d35d574a872c42b691d2b78d069074f4,2,0,0,30,0,21,0,0,0,6,0
05d6be0b67a8422b96bcf84d040d428a,3,0,0,12,2,26,0,0,1,5,0
8c8c804eb2ea47fdb32e2601d0fe4779,17,1,1,2,3,14,0,0,1,6,5
f9205ced98dd488586466969517821b7,19,0,0,0,8,0,0,0,2,7,0
49ebb27f09344ee2b469ed75c5fc409e,45,0,2,0,17,1,0,0,11,6,2
2fc9a04bb5d048f884f2659cf1977885,39,1,0,10,8,15,0,0,3,6,0
87ebb7da6e95458db94ee2581c5d0ac0,30,0,0,3,6,5,0,2,5,6,0
6da8b8379ebb461585203c0dc16ec67c,3,0,0,41,1,24,0,0,2,2,0
d2b46b228a5749eab45aa65b19c1ac07,2,0,1,9,1,27,0,0,4,5,0
2cafe80ebee44713aee1923065777999,37,3,1,5,14,5,0,0,3,5,2
959b3a8dd4e34c3ea47cb65eba27dd70,0,0,0,47,0,4,0,0,0,2,0
b07b9b7211974781b84f3bdb071d4319,0,0,0,0,0,27,0,0,0,1,0
3ce41a8b1472466cbfb85313a55eacd2,1,0,0,30,0,11,0,0,1,3,0
670197b10efa43fb87174ba771967fd7,28,1,1,0,9,4,0,0,2,7,0
90b7e10a30c64c38a46a1d7e9f6ff4b3,31,0,0,2,9,0,0,0,2,5,0
31710338a269412fa5a5f224fa22bbee,0,0,0,34,0,3,0,0,0,1,0
6c7f90de2baf4e01a60961fe876e0eee,0,0,0,24,0,10,0,0,0,2,0
290d2252cbfa4a43b46c82a633f71bc0,30,0,2,0,16,0,0,0,6,7,0
f9e78395712e4866924a813d40165c62,28,0,3,7,18,3,0,0,14,10,1
c18f3f7ec42a45a094f586bb68039e1b,12,0,0,48,1,31,0,0,0,2,0
8fa82e748049450b9738dc44c6078151,32,1,1,5,10,3,0,0,5,10,1
3be442a0b84441b2aa43053bae954a4a,2,0,0,31,0,27,0,0,0,5,0
4bb8e87835614711b2d3abfe7afd355a,0,0,1,39,0,33,0,0,0,3,0
6ae7863f1f2846d9a35f070527a7bf0f,35,1,1,13,4,3,0,0,2,7,0
51891c7dc17a4ab5ab3d2fdae888c711,0,0,0,28,1,16,0,0,0,4,0
2a848166ac9640b2a868989c8b63e2e5,0,0,0,20,0,6,0,0,0,2,0
b40feabd513b43b69e33431e72ffaba8,3,0,1,39,0,12,0,0,1,2,0
5edfa963e5354783b587c03e0e903997,0,0,0,42,0,42,0,0,0,1,0
aa6de456770847edb4e42ebc929e6a94,6,1,1,43,1,23,1,1,4,1,0
f3fbb17d0dbe4fb1a89ea21ae2d7308b,0,0,0,8,0,0,0,0,0,1,0
57bb725f6c88449796db8e043f2de34a,0,0,0,16,0,2,0,0,0,1,0
9df7619ed7254c44ac8d2565b24be97b,6,1,1,28,2,15,0,0,1,5,0
c545d877e8b245d79d34107bdae8eff8,1,0,1,30,0,27,1,0,2,4,0
6d5cdc7d38f44ee190ee0732eefc7d0b,18,0,0,30,14,18,0,0,6,6,0
df6fb9ff892048589707a21431c1468c,35,0,1,6,8,5,0,0,2,7,0
06bf7ac5843c402ba15657a414a88f4e,0,1,1,54,4,20,0,0,3,2,0
8c173ffa73f446438c957ce007a442c8,0,0,0,54,2,25,0,0,0,2,0
f3815dda996a42c78910f77b9785ed19,32,1,0,3,15,0,0,0,1,6,0
9ae722319a42451380a278fd30651d2d,5,1,1,43,0,20,0,0,0,1,0
b081936a77214c2daa02b15ae67a2062,4,3,2,11,5,26,1,0,0,7,4
b526a60f2a074af5b31afb7e2841a800,15,0,3,13,3,15,0,0,3,8,2
76af5fe4efaf4a15a6000f7c73730daf,25,3,2,4,10,6,0,0,4,7,4
481339aba12d47c695d1f2f19f26bbff,33,0,1,6,8,0,0,0,6,7,0
bd4ad13e5fbd46e09af2c72e63127880,8,3,2,24,1,34,0,0,1,3,0
ef82f683e1be45e0a31087c74af79c3a,26,3,2,3,17,12,0,1,7,7,0
e00a459c918c4385ab49e97d2958b7e8,45,3,0,2,11,1,0,0,5,8,0
bfba2306c6664ad08acc1f00b8afe2e0,0,0,0,53,0,15,0,0,0,2,0
08f51bd9161646659f768099890ffbc1,23,0,1,16,3,15,0,0,3,3,0
55e1d90c6c9f44d9b397b063f7fb4095,21,2,0,17,2,24,0,0,4,9,1
9bf8b6e700354572a51392812cf40b18,0,0,0,22,0,9,0,0,0,1,0
24b85098530949d0a26a9bc9b3773b8b,22,5,3,7,9,8,0,0,9,7,0
6d8d33298fb74c229d3db958aded5c5e,4,0,0,35,0,14,0,0,2,3,0
34ff290878fc4e41857e99a9d03ddb4f,1,0,1,0,0,20,0,0,0,5,0
a31b227cbe984505b85d52a10bed6083,10,2,2,8,3,16,0,0,6,6,3
835ea441d7bc48fe8a9c722faabe0cbb,0,0,0,17,0,24,0,0,0,6,0
83af05ecd40c4da6b0de038c54165252,15,3,1,4,3,17,0,0,1,8,6
4e2bc29833cb4451b02e6a7a1f60b58b,12,3,1,11,9,29,0,1,2,7,3
4c8cbbb7a77647d69599b8948e711f82,11,0,1,35,6,26,0,0,0,1,0
a699b2b51dc34abfabcd9612d46c4b5d,10,0,3,45,5,17,0,0,4,3,0
efc4df27e95342f8a849c6e5a62dcc56,0,0,1,32,0,23,0,0,0,2,0
904ac442249245c0a16ca333e101db08,1,0,0,49,0,23,0,0,0,2,0
65eca24f8d99426c931f0d42046120b0,32,0,0,3,17,1,0,0,11,7,4
f42f6d0e84fd4293929b255ccf1dbfb6,0,0,0,44,0,13,0,0,0,2,0
704cba3a759f4d9293230435aa7d6d0f,5,1,1,45,0,7,0,0,0,2,3
e3278cd3327540dea8f12da11e1334f9,32,0,1,13,6,8,0,0,5,9,0
df06288d74ef4632b1bfbf9758ffde65,33,1,0,3,3,2,0,0,3,7,0
7c691a1ce61e408c815c0c79a713487f,31,0,0,1,8,0,0,0,2,7,0
fc4d4dd7bc1f44b988c5e6f905b77600,31,0,1,10,9,0,0,0,9,6,0
c8ad342da6834e08a1d3d2d01a2fe605,0,0,0,47,0,20,0,0,0,1,0
5653f1fdca904aa8b6bda44835d61f7f,33,3,0,6,20,5,0,0,7,9,0
f14c6e0171a641fb8f4a6cba73ad47e4,0,0,0,30,0,18,0,0,0,2,0
7c76d9ae019d4d92aee53ef917324977,21,1,2,9,5,27,0,0,6,5,0
61b16146f599477a8bde3cfddd492a63,0,0,1,50,0,23,0,0,2,3,0
cca0c15218f1401ca71b7c39bd826de2,2,1,0,52,0,19,0,0,0,1,0
ab673768b9e148598e9208bd5a71e3c2,0,0,0,64,0,12,0,0,1,5,0
fcd83b2ce91049ffb11e9a39b6864212,4,0,0,26,0,14,0,0,1,1,0
f18ab95a1ff5436eb4c590166d002f29,0,0,0,48,0,24,0,0,0,2,0
fc9ed8698cab4ae88988cf2776926179,0,0,0,31,0,14,0,0,0,2,0
b9d85f34d3b4484db6e937da8640382f,0,0,0,17,0,0,0,0,0,1,0
5d1051e22e5842b8835e7789c6eddaba,28,0,0,17,7,11,0,0,4,4,0
cb8c6f0304444ca28821d2f9c1c50f54,0,0,0,46,0,6,0,0,0,3,0
92324bbfeaa84141802b567393a11b0f,4,0,0,65,0,13,0,0,0,2,0
e07e332db8e34138878521c1a081aa09,14,0,1,49,4,20,0,0,0,5,0
23061d96e0004ee68bfa1cea89095acc,1,0,0,43,2,18,0,0,2,3,0
2d810df7125848da9a91a499b4f031c5,0,0,0,53,0,24,0,0,0,1,0
e0aa416516d645d38549bb4edc273e38,1,0,0,26,0,11,0,0,0,1,0
9bddb4b2d8aa49898c4b98c3a76600cf,4,1,4,1,7,30,0,0,3,7,0
b1a2860fc2e54c95aa2339f06c4a3ae4,7,0,0,48,1,16,0,0,2,2,0
17e6f277d20a4dd2879f61690a4a2dbd,0,0,0,45,2,19,0,0,1,1,0
c228163321e74b8e9399b17335dfcb59,1,0,1,49,0,21,0,0,0,2,0
3a00cde79e944a4bad6e2070e541af77,26,2,1,38,3,6,0,0,2,9,0
cdc791e9021e4d37a571fc1f44128bc9,10,6,1,6,6,26,0,1,8,8,0
31f957a21dfd4c10b3931db2bbc7f9ec,8,0,2,34,3,11,0,0,1,3,0
2682cd14c56945e7b0cada200dc0b8e0,51,0,0,6,8,0,0,0,11,6,0
6f4b56ec65284711abc6c9fed0379d6d,36,2,1,8,9,3,0,0,4,8,0
d0dc2af68ba449f6afa023b656dc4784,2,0,0,43,0,9,0,0,0,2,0
4fc3d37dccd148b0823be4a8afbcc969,40,0,1,0,11,0,0,0,8,8,0
b6f1db8d6cd1467a8c373511ae3a31fd,26,2,1,19,8,8,0,0,1,7,1
158d341bf3724171ab760b6c2378db67,2,2,0,9,0,33,0,0,0,6,0
74a503d69b5f459c9a25b321a1f348c0,24,2,3,17,7,10,0,0,4,8,1
7264eb156fc648188d564ce0f81e0c53,0,0,0,55,2,18,0,0,0,3,0
9a78f51c8ca2423d8acb6f32c1c573ce,29,2,1,26,6,4,1,0,0,4,1
a9fc21847d194cbab6757a2593640bb6,0,1,1,46,3,24,0,0,0,6,0
5e74365a1add4727a107c4e8a21856e8,9,1,0,44,1,15,0,0,1,4,0
a5e64e45de9c4c4b94cc5d6069f8d57b,1,0,0,61,0,19,0,0,0,2,0
4047f08931bc463e8001938819d26e4f,22,1,0,40,6,15,0,0,0,2,0
6b60cdacaac249f8b894cb781a684bc0,0,0,0,49,0,30,0,0,0,2,0
6424e20114924570ad955791fb6eefdd,0,1,1,16,4,20,0,0,5,8,2
66173e13a38242bfa8396d9fa5929f04,32,0,0,9,8,1,0,0,2,4,0
b9b4d37aa2cc429d9f2e8652c61d7730,0,0,0,44,0,13,0,0,0,1,0
d45f8402d20442538989ca21c15a3d54,29,1,0,25,5,6,0,0,2,1,1
f9f2ea41c67f47a68d946f83a51530a0,1,0,0,62,2,16,0,0,0,2,0
44730ec6a1d340019a15be8c58ad9da9,23,1,0,19,11,7,1,1,3,5,0
4ea77ae81cee47f2b49fede654ef4298,38,0,1,8,9,2,0,0,4,7,0
3acec28e97614c5787ff088ca03ee874,0,0,0,31,0,0,0,0,0,1,0
82837386e31f439c85d813a1f8f8fc11,12,5,2,5,9,16,1,1,0,7,0
404297ff61c746b29dcb9b53d105b6c5,11,2,0,17,4,7,1,0,2,7,1
15cdde80c5864d589a82c896d925b6ad,31,1,13,0,14,0,0,1,10,7,8
b596abd689fd4f4fb336c14205298407,2,0,1,36,0,27,0,0,0,5,0
13154df88bab4c48b9455c1e9a29aad5,16,2,2,18,7,22,0,0,5,6,0
684a14774ad7478a8bf9c3f3c6429d8f,39,0,0,0,7,0,0,0,4,6,0
6f581446a4884bdca4d69a8638913925,26,0,0,3,8,0,0,0,2,7,0
4fe8d0206c854a378341ef0510ba8d78,20,2,0,28,2,5,1,0,3,7,2
c6de9394b5ac409e8bfc16e31eff4299,19,1,0,22,9,18,0,0,4,7,0
60eeef98ed5840a7aba08a35e1ad9062,22,2,2,1,6,6,0,0,13,9,9
a66c176eea2445bc92c84bdba9d37fd3,29,3,2,10,10,4,0,0,12,6,0
c572f47fa60b47c5829ab9d7e2be9cf9,39,0,0,12,4,1,0,0,1,7,0
f75048ab36554d34a84fa9ea210f45c9,2,0,0,58,1,20,0,0,0,1,0
40b24c92c6404bde8e06daa435c4fafa,36,0,0,17,9,2,0,0,4,7,0
e36f8fc272b3496ea01cba5513b7a56f,21,2,1,8,5,22,0,0,4,8,0
5d233a659a014e73b5be228e1abc1bdb,45,0,0,10,8,0,0,0,1,5,0
d89fb40649624d1099c9cf8855db1b7d,5,0,1,28,0,17,0,0,0,2,0
466f418d2f4a46c39aa3998b264bdf6f,34,0,0,21,7,9,0,0,6,5,0
e91d0f25f2b24dd893b3a48271630916,35,0,1,4,16,2,0,0,12,9,0
c59815c1c6394847be21030d24f747b5,19,1,0,24,2,11,0,0,0,4,0
a0a9b51c8ba2499392fa0c8cb6eb7b82,0,0,0,26,0,34,0,0,0,1,0
47b12f1c2fe64c17a902e04049ca555b,3,1,0,55,0,19,0,0,1,6,1
c8591af3b1034c5e82d5d0ab3cb4f689,12,2,2,46,1,20,0,0,1,2,2
073c9e4784ea439bbe037c78e10c0d1d,0,0,0,40,0,21,0,0,0,2,0
78188499cc894fcaa0e759d311d0e507,0,0,0,45,0,29,0,0,0,1,0
8d009feea3cc431eb1f994f7f6db64a8,13,0,0,44,2,9,0,0,1,7,0
8dfe3e7c95514556a0d70b4e2094cc9d,24,0,1,6,9,2,0,0,5,9,0
a4cd1bb41d0d4dd88a80b502a75fb619,26,0,0,9,8,10,0,0,4,6,0
41f01ab3e95e43e88c6f51786bedd137,0,0,0,15,0,1,0,0,0,1,0
df1c874fd15f45c6af120d719a2f047d,6,2,0,10,1,26,0,0,1,6,5
a269c4c15701494b8fb3c303a9d4c0af,29,0,2,12,17,2,0,0,6,3,2
391d89ffb3d44af4abc39e9e505a02ee,20,4,1,10,6,20,0,0,6,8,1
34995241a7084e0f82839e178d061152,28,0,0,15,8,0,0,0,2,5,0
a036ee6ca83d4c44a5a18bb02902edb9,29,1,0,20,11,9,0,0,1,6,0
425928c8bc49479db3b94ecec4807518,26,0,0,12,3,2,0,0,1,4,0
ed0ce8fa3045489392179a599152c774,7,1,0,47,3,7,0,0,1,6,0
8b6548f83df04fa79e2c25dd74c8e834,30,1,0,22,10,11,0,0,3,3,0
4735d11af3394945b0f6216ad2c074f5,41,1,1,0,15,0,0,0,3,6,0
de5a0f040f27414dbd782458d6709eb2,9,0,0,36,1,15,0,0,2,4,3
099171bba7d544cab6d52306a6ca3c9a,9,3,1,39,2,26,0,0,0,4,3
5aab9fea3ff24140b6660fa7bf50ba30,19,1,5,16,7,12,0,0,2,7,2
c5d117215e1343218cdcfabd296a3ab3,42,0,0,20,10,2,0,0,5,4,1
02585e00ca7a4a21a42051518010292d,1,1,0,41,1,15,0,0,0,1,0
09b041eb54d84c7aaa4c0e658dbc1431,30,0,0,21,9,3,1,0,3,11,0
74171d46df1e46c6b4a7866c4dc8b0af,0,0,0,57,0,22,0,0,0,3,0
a1b24a4fbc4e417bbcbf14d5a4537681,3,0,0,54,0,17,0,0,0,2,0
e29c4fa2a8724b91a27aff8d286e4df0,0,0,0,66,0,34,0,0,0,2,0
88d8a435177a492fa784b9cff0169d45,10,0,0,44,2,18,0,0,3,1,1
720f5b1aa235494cbf0ae65cf74b326c,30,0,0,12,6,14,0,0,2,8,0
60ae90e00d054d7381a58e31390617b1,34,0,1,2,7,0,0,0,4,6,0
15ed8e4df2e74c629d2daa8afbbbc27b,16,2,1,13,4,20,0,0,3,5,3
4302b87642d549358e006827ce2c9d58,3,2,0,28,1,19,0,0,7,6,0
67336333f0254142b2267053cd937f0e,0,0,0,32,0,9,0,0,3,1,0
ea9c78010987454ca45f341edbfe3c32,33,0,0,15,5,10,0,0,6,5,0
628a8142b9e54ac8b31c77e4362304c8,0,0,0,59,0,14,0,0,0,1,0
ff69371549d94b93a06c670f7488a147,22,4,2,9,11,18,0,0,2,3,1
f927bfc86c7d47b3a99fbaeb5fc8008f,2,0,0,36,0,24,0,0,0,2,0
4dcc8f6e1cac4f83b0c306a79510e243,23,1,2,0,13,0,0,1,14,9,4
57cceaf6e24a463f90283f600f922dab,24,0,0,22,8,5,0,0,2,3,2
eb5c7d907b3143b6a0b27ba936910067,31,4,1,6,11,5,1,0,3,9,0
09f9f14d8a034d10bfa682e3c55c6a87,31,1,1,0,11,3,0,0,10,8,0
e9d90e858d4f460795947cefbe7a82f1,38,1,2,10,4,17,0,0,9,7,0
bee02e2ddcdb4368a012cd1a3b81b044,24,3,1,16,8,9,0,0,4,6,3
834737fc1bf74e8282db202d6bb42f5a,2,2,0,27,0,31,0,1,4,4,0
982c14662a6846fc8e261dd2443792d7,10,0,0,44,3,22,1,0,2,3,0
ee9488eed01d4518b40a24f7ead330ca,31,1,1,4,10,3,0,0,4,5,0
e7e337bd9e724c6e91110139ef6d4e45,11,4,3,7,6,31,0,0,2,5,0
437df47530d74332842576ef7602b6b5,8,0,1,22,1,20,0,0,0,3,4
a70ed54bb7c34dc1bd89973fe29a13de,24,0,0,0,4,0,0,0,1,6,0
9481937930474d12b539cab88cbce463,9,2,3,24,2,24,0,0,0,7,4
7bc0a42631474d6aa3aa4b2ef33c62b2,20,0,0,18,9,0,0,0,2,7,0
935d41b472884347a113b13ee5eae845,27,0,1,0,8,0,0,0,2,6,0
7ca96b7cd7384cd8ae85df231175ef78,25,0,0,14,13,6,0,1,3,9,0
9436e15de12e4b1ba8057ce8fb821272,4,1,0,31,2,31,0,0,1,7,1
7ff9f4fede2f47e6942e3813b36be4b4,7,1,1,58,1,18,0,0,0,1,0
e9266113a53e4d898e53870008a5ed32,42,0,1,11,9,2,0,0,6,9,0
28c2dbaa5e564c89af863fcc7f0e407f,7,0,0,77,0,13,0,0,0,5,0
7d00bde752fc4d6baf7e0a3c0177b394,29,0,0,33,7,5,0,0,4,5,0
882152822a4f430bb533dfdba4f74fd3,22,0,0,34,4,9,0,1,1,7,1
29278ae7649f45dfa900bf96158a235a,23,1,0,21,6,14,0,0,3,5,0
7f40dcf3f74e4369927438d0296db85b,39,0,1,3,5,0,0,0,4,6,1
0923157eb43741cf91aafa647a7119ab,7,0,2,30,0,23,0,0,0,4,0
a4c920f41b014f4da6d061ddbb7c6765,33,0,2,2,14,2,1,0,7,5,0
d750f6dc80c64b76b00bc7843c5e1170,3,0,1,44,1,19,0,0,1,3,0
e40dfc7e96db43fe94bd7881a308f33f,0,0,0,72,0,5,0,0,0,1,0
c239f5505bed4df989ee4215d985c4d4,37,0,0,6,6,2,0,0,3,7,0
82b116f57d7f4ce68df9c46e85142a0a,16,3,1,7,3,20,0,0,1,7,0
559b73a2be044f3a81a5b347a10af49f,27,0,1,16,6,7,0,0,2,5,0
f042ab8a872e4c5dbade53cfb7227c03,19,1,2,4,13,7,1,0,6,7,2
e75e2d4b767140e2992eae787ca6f9a8,17,4,0,6,4,7,0,0,7,9,1
0acc9b141be7411ea6f3a3becd31c1d7,21,0,0,39,10,8,0,0,1,6,0
167e467e6e254802801ac42b949ba6ad,0,0,1,57,0,32,0,0,1,2,0
4d1628ee01ac4cdd84c7e4d37be39ae3,32,1,1,9,13,5,0,1,1,6,0
0c6d783e4c1a4b89b8058999991f757c,6,0,1,50,2,11,0,0,1,2,0
71feb7b115b34862b50ab54c42fee0ba,0,0,0,58,1,22,0,0,0,1,0
4422be07dfcb46cf8852533afe011b43,8,0,3,12,2,24,0,1,3,4,0
994b1a2146254be7acf2e62ea3136ed4,0,0,0,13,0,0,0,0,0,1,0
427dc3f391a2431e9e625706487a7c92,28,0,0,12,8,1,0,0,10,7,0
a28b52f083c547939c058b3720b77e36,2,0,2,17,0,24,0,0,0,6,1
bb5e58c825114e3090611431e33682fc,24,0,0,14,1,0,0,0,2,2,0
bdf01fd16c3c471199aefa2f93eb3b5e,22,0,0,8,3,0,0,0,4,6,0
3951b37021394cc4985ce82cc635c0e4,14,1,0,31,3,30,0,0,1,6,0
29e23aa855374fa283457831c58cfd17,35,0,0,3,11,1,0,0,2,5,0
3a275320c20e43368814981b16908e5b,4,1,0,41,1,29,0,0,0,4,0
0bf82c962d8e41048f9094209646c0b1,30,0,0,2,13,0,0,0,1,6,0
6370cc1776974384961efd3881794d9f,31,1,4,0,6,2,0,0,5,8,5
ecd23872789c4a89bff5f90ca7da801a,18,0,0,8,5,0,0,0,1,2,0
8400091eff864bb2ad0d353b8f8f6aca,33,0,1,7,11,3,1,1,5,7,0
6aecb28b0c99499a812d66e5aa4819c8,6,0,1,49,2,31,0,0,2,3,0
63cba7125da047acac7e2786f540e10d,36,2,0,15,13,0,0,0,5,10,0
015d72ffdefe405e8e3aa2f5b5a2180c,20,1,0,14,9,8,0,0,5,6,0
494a56db2e94487ca325ca1c30c08793,6,1,1,21,4,24,0,0,2,5,5
5b84eb0f8d9a439498b7293f140b2050,38,0,0,13,2,5,0,0,1,5,0
6cb244dfb72e455e848bdd2c038542d4,0,0,0,40,0,9,0,0,0,2,0
1b5ea10577f14313890451c2f8623c59,35,3,1,5,8,0,0,0,5,7,0
0fb3e0f6d3604010aeef1fd01780f670,28,0,0,8,1,0,0,0,0,5,0
282d41132df147feaf60a2f7a99a0bdb,0,0,1,47,2,6,0,0,1,1,0
aff7450784ee4ae691cfad5116b63ab7,20,0,0,14,9,0,0,0,2,5,0
ae5853e848af43c3b153c1a017759b4d,23,3,1,1,5,5,0,0,3,7,4
7b4b60003d8a460b84f76223b9473208,12,0,0,33,2,16,0,0,0,5,0
dc709c7bcafb4dbbb01497bf8c368308,31,1,1,26,8,6,0,0,4,3,0
d9d5cddb27e54af69847e93291639971,5,0,0,51,1,15,0,0,0,2,0
ed92aa77f68447b091d32ad263864f08,25,1,1,18,11,5,0,0,4,5,0
abe9cecf53bd4d508acaebac6e1e12a2,33,0,1,3,6,2,0,0,10,6,0
0978a4e4cdbe4bdebdd06e08dcc40a11,34,1,1,22,3,5,0,0,4,9,0
97daf50b7eee4b1cb19a486b4ec4eb80,0,0,0,47,0,16,0,0,0,2,0
b2edf9173ef341f781221da5f2cb7d7e,5,0,0,56,1,16,0,0,1,3,0
1d6442382fdd40118e0ca98212582ef3,37,0,1,6,7,2,0,0,4,6,1
4eb2f5e9b04e42c99436d0a61c49b0d8,0,0,0,76,1,19,0,0,0,1,1
3f1b1dc59d26471db14cd0d435f20f4c,40,2,2,2,4,2,2,0,1,7,0
a5c62e0f87684200aea1c7617c07cc68,3,0,2,49,2,13,0,0,0,1,0
c7cfa6bade8f4c77993d0dd681fb8348,1,0,0,63,0,22,0,0,0,2,0
ddb783b696614dbc9a61409fef6f1071,1,0,0,63,0,16,0,0,3,3,0
9a7eeafb5979417d84e7b2e9dabe2395,37,2,0,7,9,6,0,0,3,8,0
bbc42d072bb241dca2c991e737ca8a27,5,0,1,44,1,21,0,0,4,3,0
4130a9a0601741899daf22452b8ccee4,1,0,0,43,0,25,0,0,0,1,0
