,Buildings,Dynamic Cars,Dynamic Pedestrians,Inside Car,Nature,Roads,Static Cars,Static Pedestrians,Street Objects,Traffic Lights,Traffic Signs
7d634f2bb6c24849824ff2a22d633041,55.81761006289309,0.4716981132075471,0.0,14.9895178197065,18.763102725366878,0.7337526205450734,0.0,0.0,4.979035639412998,4.245283018867925,0.0
52e43283722c4b019454b052d92645a2,1.2918379330593068,0.0,0.0,74.16324133881386,0.0,17.792131532589547,0.0,0.0,0.0,6.752789195537288,0.0
2ca5470f090a4e7f954fa65af12e6ed7,38.073807380738074,0.0,4.500450045004501,12.691269126912694,5.0405040504050405,9.810981098109812,0.0,0.0,8.640864086408643,20.432043204320433,0.8100810081008102
aed72db1716d4e5e83d2481dab96fe4a,8.977685521536065,1.1935651271406331,0.41515308770108983,65.5941878567722,1.5568240788790866,13.596263622210689,0.0,0.0,0.0,8.66632070576025,0.0
7d225e58ed5a430c9b58f78115d43344,0.9760425909494231,0.0,0.6654835847382431,77.99467613132208,0.0,10.647737355811891,0.0,0.0,1.5527950310559004,8.16326530612245,0.0
a18d5992268b4cf289ef46e16d8d48a2,1.7089590885551524,0.0,0.4660797514241325,38.16675297773175,2.848265147591921,35.16312791299845,0.0,0.0,5.903676851372346,15.743138270326256,0.0
c8a3a8ed4eee4f2da7551d750f5d9f92,58.884416331224855,2.0701552616446235,0.0,3.4502587694077063,10.063254744105809,0.0,0.0,0.0,2.127659574468085,23.404255319148938,0.0
ea1039160b604a77b8a121bde07ec6e2,25.50561797752809,0.7865168539325843,2.528089887640449,17.865168539325843,2.865168539325843,22.640449438202246,0.0,0.0,1.910112359550562,25.44943820224719,0.44943820224719105
7272aa008db44771afdce25437c15176,33.81070983810709,0.0,0.560398505603985,31.88044831880447,3.051058530510585,11.830635118306349,1.0585305105853051,0.0,1.3698630136986296,15.255292652552924,1.183063511830635
cb04405677d346999a811f9c2a4c5e09,0.5316578057032382,0.0,0.9666505558240693,74.09376510391493,0.0,16.674722087965197,0.0,0.0,1.4983083615273074,6.234896085065248,0.0
d8e95d8605ef4a3cb9868df584b600fc,20.861678004535147,2.5699168556311416,0.0,34.46712018140588,2.5699168556311407,25.699168556311417,0.0,0.0,0.6046863189720332,13.227513227513226,0.0
c29ad3faa19c44e69ec31d5fc0d0e40f,28.527131782945734,0.6976744186046511,1.4728682170542633,32.093023255813954,8.992248062015502,11.93798449612403,0.0,0.0,3.9534883720930223,12.325581395348836,0.0
77ff215d81fe449cbf7bb5fb85a2769a,4.390243902439025,0.0,2.926829268292683,70.30487804878048,2.1951219512195124,13.414634146341463,0.0,0.0,0.0,6.768292682926829,0.0
dd06e53f81c048de8f741a8f08d0bf58,0.9750812567713973,1.3542795232936076,0.43336944745395445,74.21451787648968,0.5958829902491872,10.725893824485372,0.0,0.0,3.629469122426868,6.933911159263271,1.1375947995666305
1951b6f810ba4b548986c1c9c93432f3,3.472222222222222,0.0,1.9570707070707072,54.16666666666667,1.2626262626262625,30.3030303030303,0.0,0.0,0.0,8.838383838383837,0.0
e15306aa5f404944bde80d4ba761b615,2.1897810218978098,0.673778775968557,0.0,79.67434025828189,0.5053340819764177,9.208309938236946,0.0,0.0,0.6176305446378438,7.1308253790005605,0.0
de59d3d5f5884a4980f134976fbd56a7,45.16640253565768,1.5055467511885896,1.1885895404120443,10.142630744849447,2.77337559429477,6.022187004754358,0.0,2.5356576862123617,0.6339144215530904,29.239302694136292,0.7923930269413629
b01658a6de734e9ab3ded8f4379c69c7,55.740630577037464,0.0,0.0,4.6400951814396185,12.314098750743604,4.818560380725757,0.0,0.0,2.0820939916716235,19.631171921475303,0.773349196906603
e4cb5f33cd4249dab10ea1b5d96bcfd9,0.0,2.0872865275142316,0.0,67.97912713472488,0.0,22.533206831119546,0.0,0.379506641366224,0.0,7.020872865275142,0.0
f0c0dfa8391e460bb04e5101702ff04c,10.709117221418234,0.0,4.486251808972503,52.821997105644,5.065123010130247,11.36034732272069,0.0,0.0,6.6570188133140356,8.900144717800288,0.0
a303d82e39fa4d6cb110f4b9c294426e,1.0062893081761006,0.0,0.0,72.38993710691823,0.8176100628930817,19.11949685534591,0.0,0.0,0.0,6.666666666666666,0.0
d98c38c30580432d9ce36f0d68c956ea,30.2917442582247,5.400372439478585,0.0,33.70577281191807,2.0484171322160147,15.456238361266294,0.0,0.0,0.4965859714463067,12.600869025450029,0.0
aa5f6699a0894517a7409aef3ff2cabe,38.797814207650276,0.0,0.0,35.99726775956284,2.9371584699453552,6.967213114754098,0.0,0.0,1.7076502732240437,13.59289617486339,0.0
8a320d85844c482e8c07ec1ccfb9887e,33.37912087912087,1.3736263736263732,0.0,20.054945054945048,8.859890109890108,20.054945054945048,0.0,0.0,1.0989010989010985,15.178571428571425,0.0
80ed5c2dcf054468b399ce7b3c8b0be1,6.867779204107831,1.1553273427471118,0.0,49.42233632862644,0.0,31.771501925545564,0.0,0.0,0.0,10.783055198973043,0.0
d458b3bfc5934d9094c5414b1eb38aca,22.559906487434247,0.0,0.0,61.8936294564582,9.760374050263005,2.9807130333138514,0.0,0.0,0.6428988895382817,2.1624780829924024,0.0
863d36aaa78c46a096ab90fa513c5434,10.610225398570641,0.0,0.7696536558548652,35.73391973611874,0.0,37.768004398020885,0.0,0.0,1.2644310060472785,13.853765805387575,0.0
47a1fe778519401cb49dff6ecdb55fa1,35.98837209302325,0.46511627906976744,0.0,8.837209302325581,3.7209302325581395,18.8953488372093,0.0,0.0,3.4302325581395348,28.662790697674417,0.0
7cf70b732a624bf9a03f591461f693ed,26.126126126126128,0.8316008316008316,0.5544005544005545,10.88011088011088,5.682605682605683,20.72072072072072,0.0,0.0,3.0492030492030495,21.136521136521136,11.01871101871102
0f5bd7bacef847d194d71889e3af4924,37.934782608695656,3.206521739130435,2.119565217391304,32.71739130434783,2.7717391304347827,8.369565217391305,0.0,0.0,3.3152173913043486,9.021739130434783,0.5434782608695652
5f63b2613c1a4a6682abeb4cd4133907,30.7128580946036,4.13057961359094,1.7988007994670219,20.38640906062625,1.3324450366422385,12.924716855429715,0.0,0.0,1.932045303131246,18.520986009327114,8.26115922718188
a6d26931462e40e8867670cf01cbb197,1.0723860589812333,0.0,2.0777479892761397,70.64343163538875,0.0,17.89544235924933,0.0,0.0,0.6032171581769437,7.7077747989276135,0.0
