id,created,expo,side
c6cc84b769e44dee8ff6447b20d10bd1,02.06.2019 12:37,MSW,right
ab6c25f03a36414db5782c7a975a0bf6,02.06.2019 12:41,MSW,right
72307025292148e38992ac6f171bf426,02.06.2019 12:44,MSW,right
8312efba50464cbeac61024ec7c88505,02.06.2019 12:46,MSW,right
74d68abc81674514b433c80e2d1005de,02.06.2019 12:49,MSW,right
459c4754c56d48379d415f23d0c69092,02.06.2019 12:52,MSW,right
cf7edaa616b14ce282e1a1f514d4db66,02.06.2019 12:58,MSW,right
3ade5801fff043199a984385dc329e56,02.06.2019 13:01,MSW,right
e62e6156a24d4570b4a9452d51b62897,02.06.2019 13:07,MSW,right
18f1189f0c774161975291a2996f239b,02.06.2019 13:09,MSW,right
1a5992703a2d46899290f07059896cb9,02.06.2019 13:13,MSW,right
98fb6b3eff684967add8c4cc6a42cf34,02.06.2019 13:18,MSW,right
c83e5c4acbba43a294ce5a4385b72d26,02.06.2019 13:22,MSW,right
b7151b1822314ceb823eb0c3d329bb97,02.06.2019 13:24,MSW,right
3374af752af94d1f97d71660b31e8c6d,02.06.2019 13:27,MSW,right
a6b4839bf00d4052b43f96771877b332,02.06.2019 13:38,MSW,right
3a5698591cbf476a8d6fcd560b04e0a3,02.06.2019 13:47,MSW,right
c6fda6b61be347a3b01d5e853f3d655b,02.06.2019 13:51,MSW,right
59ce6d6822904670bcd901538a253ebd,02.06.2019 13:53,MSW,right
530068d2ec9b4ed2a89f1ef0fc28ea43,02.06.2019 13:55,MSW,right
23360add4b554209be200f580c25ef4e,02.06.2019 13:59,MSW,right
98cccc1a6389470ba7bf2e4fd4ded6dc,02.06.2019 14:02,MSW,right
e325e2bb890a4c6b9b16ce0dc1f09459,02.06.2019 14:06,MSW,right
59c4ca281d8446b8bab031e31c28d03f,02.06.2019 14:11,MSW,right
bad6c4a70b664a3797861331a63b99de,02.06.2019 14:14,MSW,right
31a0a3cc6e184e9e9a3ad2fdc894f20c,02.06.2019 14:20,MSW,right
c8adef68570f4c6babfa69073192b2ec,02.06.2019 14:24,MSW,right
55b928914cee469c97b31189fb5bc0d6,02.06.2019 14:26,MSW,right
c82e5c4af02c4ff5adef6e2801b16e20,02.06.2019 14:28,MSW,right
83086bb1bf814ce980c0505ab5beb0f0,02.06.2019 14:31,MSW,right
cfa433dda23a47b3807ee158ca79fcf7,02.06.2019 14:34,MSW,right
d6d5a9e2da07453ea47f52d2aa6d6c4e,02.06.2019 14:38,MSW,right
e024cb2e12234feab608806784dd297d,02.06.2019 14:46,MSW,right
6c5285a3e63e4069a1bbb6b1b1a589e6,02.06.2019 15:04,MSW,right
c033606b80ed4e1aa5cca06f31bf9e1e,02.06.2019 15:07,MSW,right
b44bc469a77e4ef8954e0023717a3acf,02.06.2019 15:12,MSW,right
fc0f755721c3483893c7c1877ccfdd14,02.06.2019 15:21,MSW,right
0ff10399213c47ab86086fff9eef4418,02.06.2019 15:28,MSW,right
cdaa9de9a4e4402591f9862f4a5325cc,02.06.2019 15:40,MSW,right
291299a225cd42ef9e9a63a73de971a2,02.06.2019 15:42,MSW,right
99a9081a5b8940ceb730b44889c1457b,02.06.2019 15:46,MSW,right
fd6d044a7c0a43f5a704d3309c6b0076,02.06.2019 15:56,MSW,right
bc66895d7c7e423280cc33c50d9de484,02.06.2019 15:58,MSW,right
7345ef836f8242d5b8be6bf26ec65c8a,02.06.2019 16:34,MSW,right
6b84a47dbcc741e6aa7daf225a3158af,02.06.2019 16:36,MSW,right
e21e83c814d64b4face4e370d0bed252,02.06.2019 16:54,MSW,right
93fabf7a746e44559c0984c40e76c73c,02.06.2019 17:01,MSW,right
983c0e90691c483ebb8052e6bcf963a7,02.06.2019 17:10,MSW,right
1f93b4354a374a3081281e3f05654a69,02.06.2019 17:18,MSW,right
78916dfe267c497d9f4a5757cf4175f4,02.06.2019 17:20,MSW,right
a8fe999921fe46c4b68ff3b8adf07cf0,02.06.2019 17:23,MSW,right
76bb8beab348452fbb4b41bbd010675e,02.06.2019 17:26,MSW,right
aafd14c3ec544f738002e38bd525ddae,02.06.2019 17:29,MSW,right
c0345dd3b9564cf59645045c05473c1a,02.06.2019 17:35,MSW,right
ab364384421a462181768bca51a1f6b4,02.06.2019 17:38,MSW,right
3e0a20e1cadd4985bab5902ce6233b26,02.06.2019 17:41,MSW,right
9691396b08004acba752d58d6c471d3c,02.06.2019 17:44,MSW,right
179eb5fd4b514e3c961236177443a389,02.06.2019 17:48,MSW,right
5b336cb9daaa4f10b2da5b08add48454,02.06.2019 17:54,MSW,right
044f0d6d49bb4531ae0ac2252238e0a2,02.06.2019 18:02,MSW,right
3c5bf2f04a4443fe84b05353f57b3328,02.06.2019 18:10,MSW,right
05d153e46565485a9ed3e0109ae7329f,02.06.2019 18:14,MSW,right
ac7e0a3d4ba74ae0a3976d6228ef85ca,02.06.2019 18:17,MSW,right
35fff7d8b82d4d36a2ea766f385e76c8,02.06.2019 18:19,MSW,right
bfbcc4d59d164c3bbbaadcc3a4525f35,02.06.2019 18:31,MSW,right
78481a8e54c74021b9c4982d3bc45923,02.06.2019 18:36,MSW,right
19f5c81df429409c86cecb7f7eb52a37,02.06.2019 18:39,MSW,right
efbfdfae18b849919d179c9a84c6dabd,02.06.2019 18:42,MSW,right
e9abd4b606a14a67a88b803c7ecc3427,02.06.2019 18:45,MSW,right
e9f5c0fcbee3488ea5118d0a9ca35775,02.06.2019 18:48,MSW,right
8f4292023d52419e9b01030a66d05703,02.06.2019 18:51,MSW,right
e784fe38040240b79f26305321741fc8,02.06.2019 18:54,MSW,right
3ee789a7fe6c4da3b0ae2a9b1b61053b,02.06.2019 18:58,MSW,right
fe6766d53d9e427e80376fdad7b77e82,02.06.2019 19:01,MSW,right
c57124720f42413f86b2d5f2c8c3107f,02.06.2019 19:20,MSW,right
2c30fdd074ec40ceab7e5e3aa6486606,02.06.2019 19:24,MSW,right
c4336759dc4945a7994698df32cdd08a,02.06.2019 19:26,MSW,right
2cb8d3b27a414aeabd815a64e2fda6f6,02.06.2019 19:28,MSW,right
990f23e1fa2748e3a285b1219a239e02,02.07.2019 10:07,MSW,right
c3b81a3632e14dabaad68492bff8b670,02.07.2019 10:09,MSW,right
7313340bce4c46628e70c212dbce423d,02.07.2019 10:23,MSW,right
edb1104257ed4eb19d6d2d0f9ebfa35c,02.07.2019 10:26,MSW,right
0928bed6fc234c8190f16570b9f47035,02.07.2019 10:28,MSW,right
1b2f43183f424de892f8056a77ffa85b,02.07.2019 10:31,MSW,right
34255874ab484764a6b3832e92b305db,02.07.2019 10:34,MSW,right
d681d3f869f14b2081b4cb0b1d9093d8,02.07.2019 10:37,MSW,right
4a36e93eb3a74334af74386cb16a4fb1,02.07.2019 10:40,MSW,right
0eb03602a8c046ae9c840764d1e406e7,02.07.2019 10:43,MSW,right
c630f13f4c2a4eb7b1cfb161cbf21f19,02.07.2019 10:46,MSW,right
6228343fc65743ad9fb1db12ed931225,02.07.2019 10:48,MSW,right
3ba9bb0d1159437ebbe0525b140225d4,02.07.2019 10:50,MSW,right
7bf2d3386d744e7f842d4548302e4f79,02.07.2019 10:53,MSW,right
e6659beb6eb346229cc9444634a44636,02.07.2019 10:55,MSW,right
d0639e554e9a493dbba3a0c7982a3847,02.07.2019 10:58,MSW,right
b547adfd347348bfa3cee3c90ab60bf5,02.07.2019 11:01,MSW,right
d0779b3663984f92858b612b35ea1b2a,02.07.2019 11:04,MSW,right
b9bfea1c0f5b402eae42493ce4078724,02.07.2019 11:07,MSW,right
a87569ba5fa14d279fb6bd89b0ef9676,02.07.2019 11:10,MSW,right
1609ed51656f4c25a5de73f893fe4ff4,02.07.2019 11:13,MSW,right
584e060389604530ad25aecacc9c3169,02.07.2019 11:16,MSW,right
3c6d57ad04b941d7812d3b90efc39565,02.07.2019 11:18,MSW,right
2d1ea0fec4634d6ea556ac351338da7e,02.07.2019 11:21,MSW,right
dc27c4196b0040b29e2148279de98e78,02.07.2019 11:24,MSW,right
4007eceaa4b447bab5f575ec74457946,02.07.2019 11:27,MSW,right
ee974aaf5c0143e2907008f2ca9cbbba,02.07.2019 11:29,MSW,right
5c4702a190b049f1a5931adacc0f6c0a,02.07.2019 11:35,MSW,right
2242af1444c54c1c8b9a7c491142b44b,02.07.2019 11:38,MSW,right
466247318d864e0094373887fa52d560,02.07.2019 11:42,MSW,right
dc777c27168d429e8b0eb766ed5a4406,02.07.2019 11:45,MSW,right
0333599710da4c37a1dcba739e463745,02.07.2019 11:48,MSW,right
d124dafe36ef4e1ea7657a4ca229ece2,02.07.2019 11:51,MSW,right
4a6908971a4a472a8f62d2a02b6e0378,02.07.2019 11:54,MSW,right
a703aba4e2914aabb7aaa4a8088662ec,02.07.2019 11:57,MSW,right
ca907c79de8443d1804c7f9c62f9d17c,02.07.2019 12:08,MSW,right
0504cd85262a40549d5166f2fd67bc1b,02.07.2019 12:11,MSW,right
9a25315a589344b6b7fb67df7d3f3cb6,02.07.2019 12:14,MSW,right
6f5e82607ec24d10816977dc169cccf4,02.07.2019 12:16,MSW,right
2b0f05bf9e6a4293859c455da14c635a,02.07.2019 12:19,MSW,right
8730a2371f7247ac82e24116d37fe017,02.07.2019 12:22,MSW,right
d6488d73d65649d2bb2c0b49b8ff5c0a,02.07.2019 12:24,MSW,right
5cda89c089c242cbb97625537b4f4e4b,02.07.2019 12:27,MSW,right
87a595158ccb44c18ffb551be776beea,02.07.2019 12:30,MSW,right
6f138ce53932447da64228f082bbd02f,02.07.2019 12:33,MSW,right
5f08ec2bbb16480a8a682dd0efec55d9,02.07.2019 12:35,MSW,right
179a3d3bad8f4d8e88de8493dad72a4f,02.07.2019 12:38,MSW,right
346adb44d67649b1970ddd0620cf327a,02.07.2019 12:40,MSW,right
f756cf0027d549a49e0427cfa569a6d4,02.07.2019 12:43,MSW,right
ec5fd01fafc84790b69f6238faafc6bf,02.07.2019 12:45,MSW,right
9da3800d86ea48c687feafa7915696d4,02.07.2019 12:48,MSW,right
e5170d9f77b84ee8a2b7a581ed2f92e7,02.07.2019 12:50,MSW,right
113cc4c0145c445fae218885b3ecfbbe,02.07.2019 12:52,MSW,right
b4ffec2c12de475395a614acfa0be1b1,02.07.2019 12:56,MSW,right
27f679c67b58403c99315bab35bfeadd,02.07.2019 12:58,MSW,right
08d66ef5a7434143aee4766c17ffec7d,02.07.2019 13:01,MSW,right
c25b0c79700d49b9ac62229c7db84a90,02.07.2019 13:04,MSW,right
4120467167064f9e808b0b5101835a24,02.07.2019 13:07,MSW,right
ad027aa75ab944d0899336e640bf18da,02.07.2019 13:10,MSW,right
c062413f38fe4d569ee69846ee10b88c,02.07.2019 13:12,MSW,right
f22c7a7abfa043d7849a0bfd8a01afc6,02.07.2019 13:18,MSW,right
ba615cf90ba346479bbf9de46ae0a4e1,02.07.2019 13:20,MSW,right
01dccf01824649589cc0d57e9a56c0cc,02.07.2019 13:23,MSW,right
2d66af48942d42b2a3fd8eaca4f10eb1,02.07.2019 13:26,MSW,right
db341d5dc20f4a6c960e71f6c62fa992,02.07.2019 13:29,MSW,right
c4c195264d30425b9f83803db7aa0f9c,02.07.2019 13:32,MSW,right
ec1d6416e6b54d1a8de6db82c1b8bdd9,02.07.2019 13:34,MSW,right
e65eb7063608418588a589e89cfe0b7f,02.07.2019 13:36,MSW,right
ae0b297e2912457cbe05579bc025061e,02.07.2019 13:39,MSW,right
17fc3b22318d4cf7a6ead40e7f0ef85e,02.07.2019 13:41,MSW,right
735f86419b9742ea853df9211c92741b,02.07.2019 13:44,MSW,right
54ea2e67cdd745bd8028a4118aa79d8b,02.07.2019 13:47,MSW,right
1406c13943334ab0b196f43bdfd08885,02.07.2019 13:51,MSW,right
2f0686c6bf0b4d628c04a7ab079674db,02.07.2019 13:53,MSW,right
45635e01d4254a38916f4bc39ed6d03d,02.07.2019 13:56,MSW,right
2a07ec9cc24a42e19fb1e7d36a42a8d6,02.07.2019 13:58,MSW,right
38d1d6430a374b0e943e243b6bf01f15,02.07.2019 14:01,MSW,right
213a88e881d8475e8afbbaef51c3bb88,02.07.2019 14:03,MSW,right
fc5ac62f05214379bae8f08498117b16,02.07.2019 14:06,MSW,right
86a579f81a5f49dd8d64b210d0d18294,02.07.2019 14:09,MSW,right
a1d2029a738e4bfe89c3ecbc5d73ac2f,02.07.2019 14:11,MSW,right
9401f712fb4940eca24a0981d7c6e70a,02.07.2019 14:14,MSW,right
20733afda07645c6a8a8f29ac9a82480,02.07.2019 14:17,MSW,right
7c219fe21dd04363bfc19b6b5918a741,02.07.2019 14:21,MSW,right
44bcacaddda84773bc5858d692000acc,02.07.2019 14:25,MSW,right
887b674cfa8e4e9e82adfc7990ed2c63,02.07.2019 14:28,MSW,right
a2ddfcdb0c3a4541aae8f5e4c69ca4aa,02.07.2019 14:31,MSW,right
09335ee5e7df4d8b9cb180b494eb8b04,02.07.2019 14:34,MSW,right
312db6afe24c49c0aeedd7d21ac70136,02.07.2019 14:36,MSW,right
e5f7ac7ddc9c4621bed49a4ff1f0ad27,02.07.2019 14:39,MSW,right
4e647d2ad39d4959920b6382f4fbe90b,02.07.2019 14:41,MSW,right
015c3c65cb5a49b28a49d0217219c39b,02.07.2019 14:47,MSW,right
a74055d6debe452aaf2c3aae3dae4128,02.07.2019 14:51,MSW,right
d1f9eacd9c6e401a8988ad91019e5345,02.07.2019 14:53,MSW,right
c00f2654a71a40bca26dc2cd2843d26d,02.07.2019 14:57,MSW,right
6143bc6ccf644ecab03d847ca76cd066,02.07.2019 14:59,MSW,right
20a51898007d433faf70e9e20152f9e9,02.07.2019 15:03,MSW,right
687d65a3742049289a153b8c2119a351,02.07.2019 15:07,MSW,right
084285bba2804394ad0eff83337b6436,02.07.2019 15:09,MSW,right
1d66124640c34f259ae29a4f5e961d53,02.07.2019 15:12,MSW,right
f59270d4a7f1441eb5c9bffbe9f12bef,02.07.2019 15:17,MSW,right
24d2752d82d24c5aa00c3ada7a8783ee,02.07.2019 15:20,MSW,right
5830367f0819449593979e9b1ff1bcfd,02.07.2019 15:25,MSW,right
462ed80d29f24d0da62fac2990de1478,02.07.2019 15:28,MSW,right
dedeb545f5dc4b1486a690527505078d,02.07.2019 15:30,MSW,right
db61b2528e974fa2955010be46461e2f,02.07.2019 15:34,MSW,right
098e7b9279734c8e9a22ecdec44afb0a,02.07.2019 15:37,MSW,right
1002f8c692eb4f95888d57cfc59cacda,02.07.2019 15:40,MSW,right
33714549f7ba405a94ddf78a075e2b55,02.07.2019 15:43,MSW,right
a0293501d33140dfb79bc533b26ec5d0,02.07.2019 15:45,MSW,right
32c57eb2de0a42018c392bec6b693b30,02.07.2019 15:48,MSW,right
138685cc835d44299b3fab7386942fae,02.07.2019 15:52,MSW,right
15df18b6b0794cfd9cf7b29814f96453,02.07.2019 15:54,MSW,right
e7e937b9bc844896838bb8ff70325af4,02.07.2019 15:57,MSW,right
c024672c3fb54249bbc5fca7407ab586,02.07.2019 16:05,MSW,right
57b65836bc5448bd9a166063d2eb406f,02.07.2019 16:09,MSW,right
907ea9e8481a453faf749ffa545e3129,02.07.2019 16:15,MSW,right
a6b889b1aea14ae08b8044b7373e4da8,02.07.2019 16:20,MSW,right
c20b86993c60415585686a4b83880fbf,02.07.2019 16:28,MSW,right
33175c8439bc4244856d83dde0e1316e,02.07.2019 16:33,MSW,right
44368791e8324ecd84b79578d09294b6,02.07.2019 16:58,MSW,right
fbd50d96133b44b78029bec2fbcd0b56,02.07.2019 17:00,MSW,right
e6fc809b7d884143867e2fc9988ed9df,02.07.2019 17:47,MSW,right
4d86a75453a847af8cf6a64f06167f1b,02.07.2019 17:56,MSW,right
500cb36afa5c41ab9b3b241da0d1f80d,02.07.2019 18:01,MSW,right
ed8ed5797a31474b8fdfcdb874f32504,02.07.2019 18:09,MSW,right
a60e96f705504241b80515cf8f07f045,02.07.2019 18:12,MSW,right
6b8115c008b44579a49b114614771400,02.07.2019 18:16,MSW,right
81b854834be64b3685ef9ba3091012d7,02.07.2019 18:19,MSW,right
104219c54571411a9de7bd7ff02493de,02.07.2019 18:22,MSW,right
f16bc8050a6f45c4aa6c545e52f24efb,02.07.2019 18:24,MSW,right
9c7b520eeba340c693126276626285d5,02.07.2019 18:31,MSW,right
3c0a1b1ed9934599aa91f134932f9c7d,02.07.2019 18:36,MSW,right
fec37f30b34f4de981ce058df3724f04,02.07.2019 18:38,MSW,right
6af1fa2306184568bc092675296ecb37,02.07.2019 18:41,MSW,right
a0a6ec9bc40e44d393d70606a0b4e984,02.07.2019 18:46,MSW,right
aa39a2395a52455d9bf2e1ca5b38ac35,02.07.2019 18:51,MSW,right
7859d1b2f0934b52b554c0afb038f597,02.07.2019 18:54,MSW,right
75abae9c40c34d8c9854b3e153848e3a,02.07.2019 18:58,MSW,right
19bc610315b04d5ca66a3e1b638e1b0e,02.07.2019 19:01,MSW,right
da731c2faa5e489bae9d593ee2bf7a30,02.07.2019 19:07,MSW,right
ed6cb466b34545a0bc564cc027e00eaa,02.07.2019 19:10,MSW,right
9eb3c5951e1946b4a89f91bfaa597933,02.07.2019 19:15,MSW,right
6038cdc4db4d4269ab27ad172e7127df,02.07.2019 19:20,MSW,right
2b08b1b80fdc4863861a4ff4223ca4a6,02.07.2019 19:30,MSW,right
a81e86eae8444092912c429d6722224a,02.07.2019 19:34,MSW,right
e2ba344a7e374755ba01e593ed98b2b3,02.07.2019 19:37,MSW,right
fdb55ab2e87442eb82a73bd2ad52e4e6,02.07.2019 19:40,MSW,right
c98655a235ba4000bcd53e4846ef8b11,02.07.2019 19:42,MSW,right
d38dd76fad9c4932924b3e1af1198c82,02.07.2019 19:45,MSW,right
0cca671cfc0d4f0cb3be1970d5d344ad,02.07.2019 19:48,MSW,right
7d2c726096474ee99f21e964d29b632e,02.07.2019 19:51,MSW,right
41afecaed33d44feb4d1eeba4a22eb35,02.07.2019 19:54,MSW,right
b1bb9a0f02b84607a0637e0616de1746,02.07.2019 19:57,MSW,right
9072c0cedfa24b2a9ab6991a0a853471,03.06.2019 14:12,MSW,right
cadbb01852bb4e4fa00e1922f95aadee,03.07.2019 10:09,MSW,right
238babed42cf457d91a33753e75663b5,03.07.2019 10:14,MSW,right
e99b53d4035a4ad995120eddb1389c89,03.07.2019 10:17,MSW,right
54ab854964cf456b9f8eef10c1402947,03.07.2019 10:21,MSW,right
70472786ef5a4f74b6a88f12b59cfd7b,03.07.2019 10:25,MSW,right
72e4f6551b3a420f925d3235bdd855c9,03.07.2019 10:28,MSW,right
98c353e2f9614f8c8dcfaa1099b6f798,03.07.2019 10:30,MSW,right
ab8bbc5889ef440299108c361beedff9,03.07.2019 10:33,MSW,right
8641ea6641a24a299f5a1e984cd90b26,03.07.2019 10:36,MSW,right
41d6630b37e04c60819b58e22cedf501,03.07.2019 10:41,MSW,right
3b191518a0c940e49d53400612847fea,03.07.2019 10:43,MSW,right
0ce2aa29029349ddb8571b6744b8a4b9,03.07.2019 10:47,MSW,right
f2dbced562d0454fb449d30798e9bd6f,03.07.2019 10:51,MSW,right
2c5602e17dd141bbb150d69085155d78,03.07.2019 10:54,MSW,right
af391096490d42f3903545a4379fc7ff,03.07.2019 10:57,MSW,right
a719218f883a4646ad256e6b2b413fda,03.07.2019 11:07,MSW,right
f7a1dd7c75844bbbb36c656544e671f0,03.07.2019 11:15,MSW,right
65e9782009a04dbf835778db61d0638d,03.07.2019 11:19,MSW,right
6423217a84bd4cfa8ea0a05334e0ae37,03.07.2019 11:22,MSW,right
dc509a8607ad4d069dc1e9e778c6f556,03.07.2019 11:25,MSW,right
646bffdd4b8644a18a43fd823abf5fc5,03.07.2019 11:30,MSW,right
9aed63e87ede49268542ed73c1778cdd,03.07.2019 11:33,MSW,right
6c528c7ac90449e5bf51383a3e5e993d,03.07.2019 11:36,MSW,right
8f6a025c39d24e27b5b2d00e535952c9,03.07.2019 11:39,MSW,right
fed558e64e5946599071f58fa2f74a26,03.07.2019 11:42,MSW,right
2e51badcdb224f189d15f445858ae7a0,03.07.2019 11:46,MSW,right
23743d025138498a9fd87ca628b5645f,03.07.2019 11:48,MSW,right
219688eb2d2e405b85ea46c67ccab7f6,03.07.2019 11:51,MSW,right
bb58782f90f64f83ba7e00d9c3428ddd,03.07.2019 11:54,MSW,right
ffd7b69caaf54ee9b5c04d6f61797519,03.07.2019 11:56,MSW,right
9822a6d6789343dba5bac3eaeea4b95d,03.07.2019 11:59,MSW,right
bf431b41f919459fb4ff72b35c20d378,03.07.2019 12:02,MSW,right
25841ff8ded440bcbcc2200350b1aadc,03.07.2019 12:04,MSW,right
bfdc3a075acc45e099898f2b1b848652,03.07.2019 12:07,MSW,right
6b22af8cba5b4baeb94796888bdc277a,03.07.2019 12:10,MSW,right
00b45f287c004fcdb13e11864fe54957,03.07.2019 12:40,MSW,right
cbb27169ccab4fa387f11bcd0ef2db59,03.07.2019 12:43,MSW,right
7dec5e07ae5445028310326bd03fca02,03.07.2019 12:45,MSW,right
bbf6780214b54537b8762853cb56bb11,03.07.2019 12:48,MSW,right
aaf6c86fb21d47d9a0b41e5b7aceff97,03.07.2019 12:51,MSW,right
a994faeb0a5648c5b62505b3e8d19a6c,03.07.2019 12:54,MSW,right
fabc4a7383f14764bea6156e6085424f,03.07.2019 12:57,MSW,right
c3ba1fc3538940bf9f2afd12dd99aeab,03.07.2019 13:00,MSW,right
ebf52ec3830143b980678ee20e43365f,03.07.2019 13:03,MSW,right
024d931fe71a40c0ad07ffb971de9986,03.07.2019 13:06,MSW,right
070aad9cddd24f179836f17826f6fa30,03.07.2019 13:09,MSW,right
562d18d6b8844fa29e58059a790a2341,03.07.2019 13:19,MSW,right
5354d2cad54548b8b3dca6f38f305b1f,03.07.2019 13:22,MSW,right
b0af2304a666401dadc99cdf41048a2a,03.07.2019 13:24,MSW,right
24bd4d602440446282f16d01cb4bb853,03.07.2019 13:27,MSW,right
3078417c347c49a8ac42bb57f17aa1b4,03.07.2019 13:30,MSW,right
881d3962a6e5437ba7d13bf0fb25ff3b,03.07.2019 13:33,MSW,right
55d32dabecfc485898dde1a0f9ed4115,03.07.2019 13:36,MSW,right
f64403ae3fea4285804a5c5418fe6a6f,03.07.2019 13:38,MSW,right
98118858c1894080b5e5208067eaf7a6,03.07.2019 13:40,MSW,right
30201ee09002475b9eb314b0656efcc2,03.07.2019 13:42,MSW,right
1f5a42e8bc934033ab51deffdfbd7b76,03.07.2019 13:45,MSW,right
143c12f0822f47478f76b823a300b647,03.07.2019 13:49,MSW,right
75ddfa70a5614f198c52ab9d6d78f9e2,03.07.2019 13:51,MSW,right
63ee783edf7e4c508f5d4aa77302b893,03.07.2019 13:54,MSW,right
c387f2129a154510b91f1605600c7728,03.07.2019 14:19,MSW,right
88016b2574d44cfc96d6da08720fd6e4,03.07.2019 14:36,MSW,right
16c8504d179d496b9b35d02478e94ede,03.07.2019 14:40,MSW,right
281c9f761e054afb915e4d0b084f5b9e,03.07.2019 14:44,MSW,right
4c9572b443274078935871a8678abb0e,03.07.2019 14:48,MSW,right
