id,created,expo,side
d30e2fe0528948798f2c58b02f7f29ff,17.07.2019 16:35,BMBF,left
7e44d02aeb114bb5a49b55bccafbcbf2,17.08.2019 09:29,BMBF,left
c3d0c280c9b34aafb87481eed8d09e77,17.08.2019 09:49,BMBF,left
c1044d8b5423405e9e798ed30a082f40,17.08.2019 09:56,BMBF,left
38ef9245966343ce8b02f3e5bbc8fc89,17.08.2019 10:16,BMBF,left
13d8d8f0977d40a9abe3ac351fb6ba1f,17.08.2019 10:22,BMBF,left
67ad52245fa64d9592f59082e6de4981,17.08.2019 10:26,BMBF,left
f622ca46c3eb4b058e925416ed7c4b8c,17.08.2019 10:33,BMBF,left
33e47718b9424dc3b8c54158058b0f09,17.08.2019 10:37,BMBF,left
92ff77cf95344aed941ecc8ee9ee1c8f,17.08.2019 10:42,BMBF,left
edf49668f0ee4b16893cf50f242ee111,17.08.2019 10:47,BMBF,left
0d44a612b145420b88a2e560c3e7d2ca,17.08.2019 10:51,BMBF,left
543f467dd0dc4f698454cbb6bd17a1d1,17.08.2019 10:54,BMBF,left
4ae5687d7dd343cd9618d3216cb471ae,17.08.2019 10:59,BMBF,left
571cd2fdd3a04ff7abff89107139bd1c,17.08.2019 11:02,BMBF,left
0eb801e150094e1b825e8ebba3e67463,17.08.2019 11:04,BMBF,left
13cf60e3c0bb461bae73a47cb2bcaf2b,17.08.2019 11:09,BMBF,left
1d448fd5da494efdb800f503632b2f5e,17.08.2019 11:14,BMBF,left
b044fd2b51314c4181b7414398026497,17.08.2019 11:21,BMBF,left
cef4f564c1e34b8eaf1a75dca42011e5,17.08.2019 11:25,BMBF,left
5d07bc3849ff4905a4253b021c6298a2,17.08.2019 11:31,BMBF,left
1dee7d23806540c8a0f97a1aa7b0d3d3,17.08.2019 11:35,BMBF,left
994463593974441ea3c46f444d0011cf,17.08.2019 11:37,BMBF,left
7811cd9dbc0740848dce3ae3430e913d,17.08.2019 11:40,BMBF,left
d906a7afa3c34db0ba693844016d9382,17.08.2019 11:45,BMBF,left
0247a28d6ddb4208bdcca6c0adf25578,17.08.2019 11:50,BMBF,left
e65de41140fa45c09a260db16a3efd8d,17.08.2019 11:54,BMBF,left
3922e56865bc4cf0a0f8aa2ced40d86a,17.08.2019 12:06,BMBF,left
4cc5b946ede74c0a96350f8d86886f9c,17.08.2019 12:10,BMBF,left
e6001140870e4b70aec5181d2ae74b4e,17.08.2019 12:14,BMBF,left
b26cb4e27934477da819826cf63816a0,17.08.2019 12:18,BMBF,left
493bbc66f2f74ece8687c7c714dc3781,17.08.2019 12:22,BMBF,left
4652b4a182c94a8c859a6bc7865f60bb,17.08.2019 12:25,BMBF,left
1a6a7737c01b4263bec47ee8ce055077,17.08.2019 12:30,BMBF,left
e14bc5888df24f459bc3fc5e056a5e35,17.08.2019 12:34,BMBF,left
34ad336010874e339ed6cc700eca4fb1,17.08.2019 12:37,BMBF,left
be69dad810ac468e9ca840fb9bbc22c8,17.08.2019 12:40,BMBF,left
e96da62a52b44cd08c21ffc3cde9e9a5,17.08.2019 12:43,BMBF,left
51d7649c16c84485935293c2c99e6974,17.08.2019 12:46,BMBF,left
4182c960017e46eaa27dbafb155c9df0,17.08.2019 12:50,BMBF,left
3811920ce2e1405fb13e1765cb9f3dc8,17.08.2019 12:53,BMBF,left
