id,condition,2std,1std
6ad9cdd0dc5240909b63be4760f38313,RadioTalk,False,False
040e7c0dabf6425ea333eb7bd4b1a9bc,RadioTalk,False,False
a51263ddae2c484f880f3d6b4f900afc,RadioTalk,False,False
3bc04223403f4dae840b9afbd91d723a,RadioTalk,True,True
3c32b213f9514ddab78bee268cb934fa,AVAS,False,False
66540f0852d847dcb07d4fc857352bbe,AVAS,False,False
a8df907c758e48b88cb02fede202fbc2,TaxiDriver,False,False
7ae0d3f4cdff4f8ea0b5dec9bf1c5d40,RadioTalk,False,False
55ed971a98974050ba69933c1c1b22c4,AVAS,False,False
52e51a91c7a84dfc976a450865e7929b,RadioTalk,False,False
0f3f71d1a0e3491abae4224b6167dab9,TaxiDriver,False,False
9fe43fb0ae1943668d04501d07e94dbe,RadioTalk,False,False
24d57d5931b249acae381234baf0c4be,AVAS,False,False
a6db1799630d4849a2db513bfdc60376,RadioTalk,False,False
3e20c9ec001340a7bfdbdc5aed47a4e0,TaxiDriver,False,False
22624278576646399ee9f4b3b5fa57de,TaxiDriver,False,False
f131e02d19354db483d6bed4e4ee5315,RadioTalk,False,False
2109f8248bb940a4b61a65c3a1cc10d4,RadioTalk,False,False
6fd2eb22a35f4555ae87344bfe847080,RadioTalk,False,True
c30c5a5b9f6346fda0e1bf3fd63b346b,TaxiDriver,False,False
aa7af7b445654533a33165b0a2e24c7a,AVAS,False,False
acc11b71548d4dee8f5ae0607a6d2f6d,RadioTalk,False,False
05eb56ccfafe492b99ca9e14b2f1891c,AVAS,False,False
0b920014565944be9b1bf64a9373949c,AVAS,False,False
901f6ffda8054ec6b142f9f18f5dd077,RadioTalk,False,False
8264b8b4752e4b798f3858ea07632de5,AVAS,False,False
1af8366e83c946f189b463e5d56abc41,RadioTalk,False,False
1cc92f6f021d44c8a78b615086b433cf,AVAS,False,False
e5da8e7daa634b4597b641ab7f38764c,TaxiDriver,False,False
f8e9830ff2e1419aa0bca80e13ff786f,TaxiDriver,False,True
932b92c44bb9472a9cd1c9607de434fa,AVAS,False,False
db7ed3c631184786af95883b57665eea,AVAS,False,True
64161e5078084ed6a6d700ce07cb376e,RadioTalk,False,False
8857162854034c1b8ca8916a880564bf,AVAS,False,False
a5a6afb09c1149c5b37fa48c44c21a61,RadioTalk,False,False
ea37e0bfa69a46ad98c0d7869fe5f73d,RadioTalk,False,False
d7d2ab0c142e43dbbd0b731e0f93a870,RadioTalk,False,False
7b8b560df84a48db9bd7e8f36b2b1ce2,TaxiDriver,False,False
88f93380588141aaaeeddccec4044f97,RadioTalk,False,False
719a29302fd94b94968671e4a1e84193,AVAS,False,False
fb2952865d744c6986ce0ad67a79fc5d,AVAS,False,False
ba160f221b6f46649dad132a46c80e7d,TaxiDriver,False,False
0a7ee7c38fdd4564a739d8421b4a16f7,RadioTalk,False,False
b3756ecbe6a04873822f4f90ba3f32c7,RadioTalk,False,False
f556ca9a44df456c8a0e4c4b318cb913,TaxiDriver,False,False
4b0768518cba4a228e3f78287b57a205,AVAS,False,False
ac4349d93a1746f08af6e195625401b9,TaxiDriver,False,False
894316d9c087459daa8468f7a6e738dc,TaxiDriver,False,False
2903dfb93a344d01b60fe4eb76021be5,RadioTalk,False,False
2af5270bfb354a57adf9988f6d64d27e,TaxiDriver,False,False
c26efb0143724388af455fad355c5e52,TaxiDriver,False,True
348ebc86330f44d894467e7a85c2b47a,AVAS,False,False
03ff7f4d57864007b26c037d3d4b05ae,AVAS,False,False
434eb798c09142128721ef184cc3e5a7,AVAS,False,False
83500ee96b514028873e000b8888f421,TaxiDriver,False,False
201671e684ca4ab1b53b96a9faf7b858,AVAS,False,False
6418dad00ab2478b9033501cad752a23,AVAS,False,True
dde5e38766d345f38bf983d89427e16c,RadioTalk,False,True
cd144edee3c5489ea78aacba3fd60fe9,AVAS,False,True
cc512da5d31f41dc8b9c711fcb39f655,RadioTalk,False,True
6bf8762e0f6b4825b944efda59370b0f,TaxiDriver,False,False
afff79576180423e94dd215c023dc055,TaxiDriver,False,False
5c4d9de524a741ef991df554ac16ffe8,TaxiDriver,False,False
7ad36f0c2ead47d59ebed61720e6ed5c,TaxiDriver,False,False
6909a5936c234a8b83b1cad575812472,RadioTalk,False,False
0dd0632825ad42b0abfece6c8e121f8b,TaxiDriver,False,False
778b6014b29d4ea69b9b972dabb3e0bc,AVAS,False,False
74e14014409645349bbc2952690c1e7e,RadioTalk,False,False
2c4130399a9c44ce8b2e0553a0c68ca5,TaxiDriver,False,False
0eda2129e6524732a690c9c9e432626d,RadioTalk,False,False
d83ee207bc2b444ea881b6d4fae8e790,TaxiDriver,False,False
542ee1c0313a45daa49d1fa6487f8665,AVAS,False,False
269135858f8e4ec3bb18659c63bf69b4,AVAS,False,False
4ce722ec73ce46f69eae90c636b55bf3,AVAS,False,True
2443ab7f8c8f4358b628d36c72793947,AVAS,False,False
d701d53651a940eb9548059efe1ecd1c,AVAS,False,False
2e8d1bfb70444b4b957c6881f5eb0f95,AVAS,False,False
cfc6b3f15f55419089e5a837e6f8092b,AVAS,False,False
dad66d740e03470fbfd82b9f94d3f02b,TaxiDriver,False,False
30e1c4c5b83b4c07bcf5bd72bf8172dc,AVAS,False,False
b363c0a0d87f4015a4c04617ca297460,TaxiDriver,False,False
fd183adc37744d9896f38cc6d7b8c44b,AVAS,False,False
89b3079326144883b3f96bb718a0a9fa,AVAS,False,False
b02aaaea365e4a6dbb76c8707bdc2c56,RadioTalk,False,False
b8bb156eb1744a38845d86524f777995,AVAS,False,False
6b1aa102fcdf402d83b867c8d4aac6af,TaxiDriver,False,False
549c6de9166d4d199f6a3786d9060c44,RadioTalk,False,False
ffe1876ded0b4a6a9d8f8f6cd44fc5bb,AVAS,False,False
c3999c3203b84d9b8260c5865fc9e7fb,RadioTalk,False,False
a27ca74326574161b45cd1105c5448af,TaxiDriver,False,False
0bad516f6b434defad0c260336cad923,RadioTalk,False,False
ebfd394cecdc458f8ca3a0a367a0cbc8,RadioTalk,False,False
9b9a284516d246919586adc1ce25e4a2,AVAS,False,False
1c8295e92b5f4e1d880ae539b7eeed40,TaxiDriver,False,False
c1ae44de17c145afbfe9f72fbf93361d,TaxiDriver,False,True
7feb60c8dcba411082bb9649b93bc441,TaxiDriver,False,False
3412249be6ec43c1aa1c5fb509e2e997,TaxiDriver,False,False
7b5a2ba73ee547b495d54b00a83105a3,AVAS,False,False
1fc871fdcd4a4987aebbfc828f2e4df0,RadioTalk,False,False
4c58426508e44da99d07c3f3a63ba968,TaxiDriver,False,False
f55576bedaf84daeafc692a1d9bbd67f,AVAS,False,False
1d6691108e1d4782a3c4e2f044a7d11f,TaxiDriver,False,False
29d195f985254cb6a92326de51247a4a,AVAS,False,False
135f43a212474108ad3b4ac2ca48aadf,AVAS,False,False
7e502ad03dde4435817c779bc310219f,AVAS,False,False
309afe92dc44421abe5f5c28b868eb37,TaxiDriver,False,False
de6162025a7542dab265a73475889720,TaxiDriver,False,False
3c034dd0975e447db3d66f3ac5353c46,TaxiDriver,False,False
36b1dade478c4514927349888ac1d578,RadioTalk,False,False
edae543710b6408998b4a734704c3542,AVAS,False,False
eea5415e44264ee281f6c39f3428b9fa,RadioTalk,False,False
053967baeb6041d2bc331012cb5e39e9,TaxiDriver,False,False
d30947943ae0414393bf2ffe312eb46f,AVAS,False,False
46061d0a8538432b9f4057b9d872935f,RadioTalk,False,False
a18a84c91cb9468eb5872b7d592e56ed,TaxiDriver,False,False
615ec7c6a686405da5f3127a675b244b,TaxiDriver,False,False
1d91ce15d7c841d0a1bff0144a061c0f,AVAS,False,False
daa49b5dade843fab65ce4e0ee2407ff,AVAS,False,False
7170be69e20245ba8e0caa3da23b7da9,TaxiDriver,False,False
6e364b4b049a421491233b0647876454,RadioTalk,False,False
bfed86200d4d4ca9ab90f54a1e57141a,AVAS,False,False
f3872d5c7c774312877a2cba521eb4e5,TaxiDriver,False,False
34178d6433f9483cb97cb3b179c4844e,RadioTalk,False,False
adc70d0f33674bf486f7a2244a59a851,AVAS,False,False
9b75047a06c74c278f10a22b81c05cc2,AVAS,False,False
02226e61769540c7b8b9b0a1117a8f0f,TaxiDriver,False,False
bcf371ba6f7c423eb2877d35d08bbefd,AVAS,False,False
e75f0b34773848c29cea45684a0beaa1,AVAS,False,False
88f6a2ff27be4411a7276575685972c9,AVAS,False,False
3d1c95ab5a4a4585a017abe25df878a1,AVAS,False,False
201163a6032941f6b1ca0f968189c878,AVAS,False,False
1144c8edcb724371ba74c1feda6d14e4,RadioTalk,False,False
719e54b7a1914ccfa9c8fa9173b075fc,TaxiDriver,False,False
c598bb2f6b494e2d9e3fe9c5a77f8e9d,RadioTalk,False,True
9cbd0d6a17d14964b6f9a1837b1e7e9e,TaxiDriver,False,False
645665599ceb4a8a9c6768818f7299ad,TaxiDriver,False,False
8fe15231d4f24b0493001aa1d5bff122,RadioTalk,False,True
ee4b5c8e6d0449878ed975abe7c05281,RadioTalk,False,False
97584e1f94864526a68b4bcc0368ff07,RadioTalk,False,False
7787609c9c6940b98483ae307b18ee6b,RadioTalk,True,True
5ddd5a39ebfb415b8297ff9886e94593,RadioTalk,False,False
1ab69e2a0746477196c5d7be22abbb11,RadioTalk,False,False
756289941ee04e6f9a5dd26133fed35c,RadioTalk,True,True
c086f97754a34499a7c117e6b1ecd1b5,AVAS,False,False
a4d47090e5604b03aa5d660da7f0c044,TaxiDriver,False,True
0c956f4cf1d84416bec0b4300a2784a6,TaxiDriver,False,False
c86e567a3b8145f39d054c6a600c1b3d,AVAS,False,False
523b48f12d9641cfaffb520d3c8b1e4a,RadioTalk,False,False
44524243faf04ea2bf9901aca588a2fc,RadioTalk,False,False
449b7ceaa3994957a3540fb654f9624a,TaxiDriver,False,False
9ab1d3d738a94e4686c6d7ced71fd9a0,TaxiDriver,False,False
381dc66b35734a1c836cc196f8cd17f8,TaxiDriver,False,False
7e1be134f7eb4640ab4bb562cf93169e,AVAS,False,False
4322688ba5184dd7bc0ae69e87b8c3c8,RadioTalk,False,False
cec377fa01b743bcb04f690827023f80,TaxiDriver,False,False
bd19f170bf1345679943e4e1852134a1,TaxiDriver,False,False
3aa09a03d46c48e1a60bc03a2e4025c7,RadioTalk,False,True
ad591eb7d7f4455c8771d96c9d198b36,TaxiDriver,False,False
221fde86957d4f00b423ff0fcc035e48,RadioTalk,False,False
e357cb67613c45d9a2b752e8cce27dda,RadioTalk,False,False
80198992870241fa8272e65f41d99aa7,TaxiDriver,True,True
97ef09710b33445abf15edbfd25df832,RadioTalk,False,True
d28d181c049340c5b189e40a1547cf07,TaxiDriver,False,False
d9beb480e65848bdaece9c08178bcad1,AVAS,False,False
2d3cc41b327a4209ac2a8599de500804,TaxiDriver,False,False
7f80605cdbe64f6f9c90fab768ff38fd,AVAS,False,False
1c0989f6daef42e3b760db11eb29b23a,AVAS,False,False
123df8725bea4b6faebd909d23740d52,TaxiDriver,False,False
175757647cc2419ba5fa148e0046aa4c,TaxiDriver,False,False
07832fe0e8914f29913164215a028949,TaxiDriver,False,False
afc25f4c6e90438eb928b57b807b2cac,RadioTalk,False,False
25302b9e04194d848e91bd9905c53553,TaxiDriver,False,False
0d3dae42718a488081151af02831dd92,AVAS,False,False
a45b6bdadb4f4d8b977bf2844e19c5af,RadioTalk,False,False
39f91ba2b7054e6f86ab6e6d7d6daa43,RadioTalk,False,False
5a388cd961b648a2bb3e1dc218ef351f,AVAS,False,False
6c615bff8c674d4eafc1c9df70ca0d59,TaxiDriver,False,False
f929efd738ef4f878713e6fb9afa77d8,TaxiDriver,False,False
8e19b7e6c1f747a59e28aa2a4ec61c46,RadioTalk,False,False
5ed034f2dc0142cdacf7d3f695bfb743,RadioTalk,False,False
95ddd7928c2d4ce7b92f7c09eec5c9d8,TaxiDriver,False,False
f99587d62e4a4c8da0198ac7f3c44015,RadioTalk,False,False
1b72ab7c12af48658365944069440909,AVAS,False,False
97d7640ca241429cae9fca5558ed63f1,AVAS,False,False
973c4e2e08c344c1a9ec39ee483817ca,AVAS,False,False
01e82ab879a24741b51a58bceccbd864,RadioTalk,False,False
de6bd152e6694549a751d5b626b508a4,RadioTalk,False,False
ebd8bb20c4ce45ab88af0005e070f230,AVAS,False,False
7cd9bbdce76149d785904ba7849e9e6a,RadioTalk,False,False
7ca5c086220f4108851c447b39c6191c,TaxiDriver,False,False
cc2d0997206d4b99bac0c11bee3ca47b,TaxiDriver,False,False
57206de5bd4242fa8b679599fb97dea6,AVAS,False,False
fee28f5a56dc421a82b8963e7ebb4251,AVAS,False,False
356e6a082a7f4e70964c70c0bea29748,AVAS,False,False
9fb3bc7f1e9247009ab387f9300cb05e,AVAS,False,False
ce9c99ddde4c499694f089a4860c58ea,AVAS,False,False
9b8dcfbf8bff4215a9470dd114cf89d8,TaxiDriver,False,False
73872061c91945299c7ed8bdcad5e533,TaxiDriver,False,False
aaf815466a0f48239a2a88b0dbda8448,TaxiDriver,False,False
85dc23909741443f8ec0e068bbccb6d8,AVAS,False,False
29b3d4a7c98a46829902cfb46fa2cdf2,TaxiDriver,False,False
3fea88ae30e54b7c8ac92d9dcc833544,AVAS,False,False
5a522b1e23624a65bce375d49ca074f0,AVAS,False,True
f1112e15c0e44bae906bcfd9c57402df,TaxiDriver,False,True
2beaecffe7f34611861fd77fdca4dd62,TaxiDriver,False,False
8e288e1e0a5a4d33bc2ff2c229aa8849,AVAS,False,False
0bc4f309004343f2b97429948f95b650,RadioTalk,False,False
75666e917e6e4b99b42a77691c10b461,AVAS,False,False
7245ad5f185642f4ad8ebce26050c7b3,RadioTalk,False,False
d506093ff9764a21b6cd6f4582957c75,TaxiDriver,True,True
7df46f0665fd4dc2bf4bf356de80911e,AVAS,False,False
908ce2dce3f4482cbdf2dd661d5e3dc1,AVAS,False,False
89b84ad0fdb94f99a66073a4502317ec,AVAS,False,False
e30f4e63f7cf48d68f8853d0cdcc7b4d,RadioTalk,False,False
59ae711227af465f83bee5c3d171e34d,RadioTalk,False,False
708baae04601471285a2846e5d2c80e1,TaxiDriver,False,False
acd8e1ef1b1240e6a63153682be70fb0,AVAS,True,True
59893361c55549ed98fbcc6798fc7fb2,AVAS,False,False
6d61d90810f24399b73d24279a30e02a,TaxiDriver,False,True
844c023432f947d2855163ece31c5df5,TaxiDriver,False,False
3e3d2969a0d94e018982956eca233b20,RadioTalk,False,False
c69fba981e9e4cf69cc52dc406f41a49,TaxiDriver,False,False
07a37a9fa48547419da01ff1a3c04471,TaxiDriver,False,False
40b7472a62da4d43b84767d2d62def0a,RadioTalk,False,False
e98409c173bb44b18f99f3583ee560ad,AVAS,False,False
9faff7677cf24c0ba6ab3cee45b493c9,AVAS,False,False
df855b566d0f4b5189db364dcd72be00,TaxiDriver,False,False
2883300703454412970ff6fe43a69f03,TaxiDriver,False,False
4b945f98a59f4fc1846251879f2fc6ef,AVAS,False,True
0931dc9769ee4de2b2218c76e5785d56,RadioTalk,False,False
703d47a93e404b60b83613e1ab96fa5d,AVAS,False,False
62d35b7cce974b1fbfda3f2f68c2f527,AVAS,False,False
789f3910c9144071bedb083fb4ed7ac8,RadioTalk,False,False
ef2eec4a3ae94fc4a15d827747402d97,TaxiDriver,True,True
edd72d583a6b45e4895eb35311ad0b6d,TaxiDriver,False,False
06cd66239a70414e9e39913098b5325c,AVAS,False,True
10abdfedc50149e1b60551f6ff4b38d8,RadioTalk,False,False
254da041529a4b4da9ce1f30ba742a4b,AVAS,False,False
bd2ed6400e824518ba4e370b328eee47,TaxiDriver,False,True
71c4537390bf4b4d8688f825f901ecbf,RadioTalk,False,False
02d84dc4da0c40489f0a87376d2055c5,TaxiDriver,False,False
f463e44651164f3d9f5414a8bc48359e,AVAS,False,False
d8142c11df824beb9c34776d93bf1082,TaxiDriver,False,False
be449e3629da444c8091bfcb49c4ea23,AVAS,False,False
704a2f8a9107411c9d9d02b493b3dbb5,RadioTalk,False,False
3bd4abc222024fc0adedfee1bca0bb4f,TaxiDriver,False,False
1bc78896a66b4d8ca1020f927cff4bd5,RadioTalk,False,True
deb7fe8a74684ba9aca2f45a1aad625a,AVAS,False,False
1086225ec8464ccd9f3b7e824e529f16,AVAS,False,False
c5dae137053f4153a4f69f77d39b33f2,RadioTalk,False,False
33723502e98d478d91252772172f0407,AVAS,False,False
b1f65eb796de456aa48e21a97d259e2a,AVAS,False,False
444dccebd58d46f7aec218e8fe19e008,AVAS,False,False
d631a2739a40468fa2afea63ba9e3c2f,AVAS,False,False
fa7fbcd5b431415c94e4015f3410919e,TaxiDriver,False,False
e86e39a530704ce3b2f2fcf3c33a455a,AVAS,False,False
b4d813dd739b4f5195dba87913623ca6,RadioTalk,True,True
1fa35b6461f4473a9f426e7aaa42d78c,RadioTalk,False,True
bee0f8913bc74ef8bc37777a77e613a7,TaxiDriver,False,False
92a82945dd08471aadca1d2b6431c29a,TaxiDriver,False,False
60ddc106b9984833881469ab0d32c93d,AVAS,False,False
7ef72fff9dca42c2805bc1b7efbe9600,TaxiDriver,False,False
be9b6e3c487144cc8584a4ba58b42f8a,RadioTalk,False,False
56266694e0c04264a64eb394693ee857,RadioTalk,False,False
dd91eaf3e4ea4c2a8e17a88427f8baec,AVAS,False,False
79b477d6e6774a73983be28e3343231f,RadioTalk,False,False
affe9b9dd3c44d80ad7b71c9ed55d3f7,TaxiDriver,False,True
5b1bc405888a41d68afde3cc82e98034,TaxiDriver,False,False
116f7e5236914444af76ac117c542e55,RadioTalk,False,False
9b452eb461aa43459732ebe79d18284c,AVAS,False,False
9683e4123d7a4fcd878ba9bcfbdd33a5,AVAS,False,False
fb7fe6c223064ab6834da93289cbac96,AVAS,False,False
59a7659303eb4ce585dd8cc63654162d,RadioTalk,False,False
12e6815b4f6840e8a8addd17875310a3,TaxiDriver,False,False
9aacde3f035243ad860da6122804cfc6,RadioTalk,True,True
6111433b36694fb6bee6c4332ee729ef,TaxiDriver,False,False
da740f51113248f2a007ab6d1d33c9a2,RadioTalk,True,True
5d670a3b42c54a7b89a609e0432d7ed8,RadioTalk,False,False
6041107994a54c31881a8dd47b17e12e,TaxiDriver,False,True
46ed6afaf7ab46d6a57242b3856fbf9a,RadioTalk,False,False
91b7e79741b24358a7749235f8de5b05,AVAS,False,False
c274225838c3491cba47d86655ac819c,TaxiDriver,False,False
af98e979c5a4474e8b773d0dd778d140,TaxiDriver,False,False
97ed76a813f94ad380b26f9ca570aa7b,RadioTalk,False,False
6a5b41b8f0094af9bef03d5f7c603a44,TaxiDriver,False,False
1a439c9d11a942c9b5bcdbc1ce0e07e1,TaxiDriver,False,False
cae01c1034fb4456b077ecddc1bca3ed,TaxiDriver,False,False
974efd0088544631ae76f58c185860bf,AVAS,False,False
4de8296428e54f15825b4f0b6aeb120a,RadioTalk,False,False
c45a2b1c756d40e88039f6a3a1e8d4cd,TaxiDriver,False,False
afc6f0dd84654ec3ae4164b670f8fdbe,TaxiDriver,False,False
e895d3839b734b76a33845f1eee445a3,AVAS,False,False
9cb6029810e14990be841e59482f4992,RadioTalk,False,False
315e69d3cdc440e5b8bcab1e6870fc2c,RadioTalk,True,True
3e753a7f57d34752952d57c76afa5a90,AVAS,False,False
cad143cda3224b94ad55d77a4079f119,RadioTalk,False,False
e87dba60b2bb475eba417a8b829b97b0,TaxiDriver,False,False
3f5763e94fb84a738d6974e31c8129c2,TaxiDriver,False,False
fb2add9d213540658d785346489d6113,RadioTalk,False,False
308a408b3d744bad91664c01bdc2e20d,TaxiDriver,False,False
177fd7a91dba4db8990bb04b0213d910,RadioTalk,False,False
2f4e3f9068eb4bab89b6dbf80342186f,TaxiDriver,False,False
9900edc57d9e4350956ea8ded5c8c909,RadioTalk,False,False
d91fda6106044a09b035f6a7b6cc1697,TaxiDriver,False,False
af1dba12622f457db4af54a8b74908fb,AVAS,False,False
dd9334ecf1684eeca51703633bc8419e,TaxiDriver,False,False
9cb34f2902f141e0a6d2623f59151f1b,TaxiDriver,False,False
6dc8d5ba018943859f3dd1e3b1c53fbd,TaxiDriver,False,False
bb8be1ae1a1141beaad8e6faee85cc83,TaxiDriver,False,False
1e20617536d248549f1e9ab943933b22,AVAS,False,False
bf65561ae77f4d099dbd296eb7c84f20,TaxiDriver,False,False
81c97d8f53034c8eb5a0b84819ba58d5,RadioTalk,False,False
21a550c9954f469f96a13a158a6447c5,TaxiDriver,False,False
dfe32b57be204c07b1545b625b4770fb,TaxiDriver,False,False
68ed2735bebd410d884d8a3403ed8312,TaxiDriver,False,False
9c813f247dc3457e9e59a338d60cf0ba,RadioTalk,False,False
309b6b690481462d83e0217c98bc16eb,RadioTalk,True,True
988e9323a60f4f638e5de52bb74cb8eb,TaxiDriver,False,False
3c6a95883a9546ce830e2240e9820300,TaxiDriver,False,True
3e29e246b7db494e9d065f271ffc41fb,AVAS,False,False
ca35a87e2a354c3992b96e65f7e42cbb,AVAS,True,True
1339339a163146c781c41eec9abfde42,RadioTalk,False,False
0adfcbe2ce054694a8ac6fb34630dd59,TaxiDriver,False,True
fcbcd2cee6f8437cad4cabd8bd05be2b,TaxiDriver,False,False
c9751b2750274f62a8381c4cf1f5d65f,RadioTalk,False,False
63a49557845d499abf5124d7eb49d1d6,RadioTalk,False,False
561a777d22cb477a8f60fa0f997bd410,RadioTalk,True,True
51945abc8267414a81050a7002298284,TaxiDriver,False,False
63dfb9e186df4d459f169a15789dcb00,RadioTalk,False,False
6812cce5d7c74e3086c8b2ba3366220f,TaxiDriver,False,True
b7c58bd81eb64e22930a403a973d5e1d,RadioTalk,False,False
4646646ef73c43378b3d52f83c6ebeaf,AVAS,False,False
28fa4618728d427b9cf333309050cdb6,AVAS,False,False
008bc0944f1b411ca2a525c1b1e46b1a,RadioTalk,False,False
580c0bb41cfd4f0e91027686f752bd35,RadioTalk,False,False
59801d82c0594f00807c6f05a9ffe8d4,TaxiDriver,False,False
d8377080a9684d88a0b363b1581a4126,TaxiDriver,False,False
2192f400c8114d22b20d9fc05e73f80b,RadioTalk,False,True
25f4d41eaadf481c87d07d9e00300c2a,TaxiDriver,False,False
3818bf5986fa4465a70cc0f02abb9c9c,AVAS,False,False
b34037df68f145a8b04c1f2775f3fc95,TaxiDriver,False,False
9b94c7738aed474c94e41c641715f6ae,AVAS,False,False
077728693eaf4d26818ea17ce562aca1,AVAS,False,False
8c6c137f1ba8411c9506e43e7d105c4f,RadioTalk,False,True
5ccebbaed65d4d6ebdfa97250643c012,AVAS,False,False
a43ec59891234e61941f9a222b8c3c6f,TaxiDriver,False,False
ec988dc1afcb4861b97925bb8c4df0ee,RadioTalk,False,False
93c4877b852d4d54b0840edbe8c28b75,RadioTalk,False,False
b6035266b41a4d9f839dc5123ddfbb53,AVAS,False,False
af12e59f45f544faabdb13fc54c710a0,RadioTalk,False,True
1bdafd0bc26144cbbff1b9a0811ec716,AVAS,True,True
cf5b92097cbe4ee9b1adc5b28fab4caa,RadioTalk,False,False
d505358109e847d398fbee785aaa0ed7,RadioTalk,False,False
2c6456c8ba714398a3de28477a4abae4,AVAS,False,False
4cc7309902de4fa7ad31b3a1e5e0e667,AVAS,False,False
6ae6cba204f24b299f487ad40673fa02,RadioTalk,False,False
e5315f6b08f14d57951c250cea92fa24,TaxiDriver,False,False
43be32f1dc614af68eecbf987ac5925c,AVAS,False,False
03bf290f939d4f7a9dc380284027ceb2,TaxiDriver,False,False
93b8d13c6511409ea57752927730aa6e,RadioTalk,True,True
0e54b6009dc54b03a9a414ca26f59176,TaxiDriver,False,False
75dcc99ac6014495811e72f61a7feefa,TaxiDriver,False,True
45752c30dbb648ff8dd51a14ce5e01db,RadioTalk,False,False
c78cc5e8394d483dbc5e023d3e7c79ba,TaxiDriver,False,False
9bc904cc922e4de88e58e6b6b2cb2322,RadioTalk,False,False
e98c146c7977460e9c2ca7d97e984907,AVAS,False,False
da8d5e1505054ab1bf87d102e8921555,RadioTalk,False,True
a47e5eb375534b90b1437545d26081d1,TaxiDriver,False,False
1bcba309a6b14426873e8533655ef984,TaxiDriver,False,False
fc09093d73834ff3b4415da2561cc189,AVAS,False,False
2f782bae56434a7aa18e84d422f4d5a7,AVAS,False,False
99f96aeffc19426382e47d8acd3681d0,AVAS,False,False
6b12a42ee7ec4e368c6ac260aae41b9c,RadioTalk,False,False
e40e0cc1d9c343c488c55cba72da221f,TaxiDriver,False,False
b4d22b93ee884a76baebd38d490aa59b,TaxiDriver,False,False
ad1f72ba8d244ef7b0ca0f1ed17d67db,TaxiDriver,False,False
63d0b86016994ba188493ecf4c6f8ed6,TaxiDriver,False,False
ece8575d0dc94b8bb6c5f97fa7d8e151,AVAS,False,False
271a850a65e94cc9908d16d98fbd8739,RadioTalk,False,False
af7df6d083e449729c5a710acce5342c,TaxiDriver,True,True
b42aee67ce1f480c832010530a681796,RadioTalk,False,False
60759666eb3e4ec2a957dab10a524e48,RadioTalk,False,False
6cf726174fc84a0f91b3772e6fbb1a73,TaxiDriver,False,False
2da149d51038480fbeef4a5dec87d2cc,RadioTalk,False,False
8466e5cb78d542b3aeadad0ae1a586b5,RadioTalk,False,False
2ccd9e7b41744e53b9f4e3267f860d43,TaxiDriver,False,False
5995cb1b65a74399ae50d1a5b8864ea6,AVAS,False,False
bcac9544fc67462bbe72a07a482610bb,TaxiDriver,False,False
2b2c71c7db504bef9e51cc6f33692480,AVAS,False,False
c5252245b05c4c36a07570fd33c51214,TaxiDriver,False,True
482313d4d83c4965a651c2b80fd6df8f,TaxiDriver,False,False
e808fb46db4e423295a91d7cf39d6340,TaxiDriver,False,False
8f5ae714d7eb409a85a082d91a98896a,AVAS,False,True
038e40fa948d4616be4a57d7d645958a,TaxiDriver,False,False
d264ae04d65548bda9eafde2a932ab11,TaxiDriver,False,False
f9f3fe0c6670441f9ac66f77201210a3,TaxiDriver,False,False
ab4ee4ae3cc64738b1b0aee98adaac11,TaxiDriver,False,False
6c4bb6c3495740e78003a5c136acc772,TaxiDriver,False,False
d2d99dde36044a189a2bd298beecba7c,AVAS,False,False
f26985b9b7ad4d4b9a5f9f92af3c882c,AVAS,False,False
ff299b6c65f049898745f39cb7262143,AVAS,False,False
95770a33148d4c8b99758b2b0f675052,TaxiDriver,False,False
1ddb5d8fceb2459782219b3c85e93d35,AVAS,False,False
39599b00fc774a549d3354233f734f2d,AVAS,False,False
87baaaa9e41042d880045611982a39b4,TaxiDriver,False,False
e7eb9da7dc144c4f9003533c2d4e2871,TaxiDriver,True,True
f6e8ae6efc5543aab2aee3ab569ca246,AVAS,False,False
bb9cd87732e240389b0dec0d0b294201,TaxiDriver,False,False
49f3ab3814744fbd9a7dbcae3c8777d2,AVAS,False,True
53f2db2f5105400496c8866f3bd0f18f,TaxiDriver,False,False
58106fd3d67143c1899af0370700b6ea,TaxiDriver,False,False
597c8c8dd62a4266b17510dae708cea2,AVAS,True,True
ceff96e15fa841d9ba7c035f246da886,RadioTalk,False,False
a9e035f0f624438c9a7606aea9a2d45a,TaxiDriver,False,False
28b5013a9793434daca23cce8ce809b9,AVAS,False,False
6ba6fd5f05984fd996bcb2bcac969d13,TaxiDriver,False,False
1ce408504cf1456f95b7816be139043c,TaxiDriver,False,False
2450b1a29dc8498db3cfec6f0dd9f025,AVAS,False,False
98f487a1bb47402b86303875081fe6c4,AVAS,False,False
b75fd69c78824144b34c8034b292263e,AVAS,False,False
e006915a2b6e44e3a9b85751bba58ef5,AVAS,False,False
3b4ece13ab674873ae5b5383b1c9bbf8,AVAS,False,True
4e8bab0b93944ef4a70c5f495e164f86,AVAS,True,True
05eacda8797d4f57953f534aab62580d,AVAS,False,False
7cb28ddf7e67434dbea7e5a258c59a5d,RadioTalk,False,False
9afd0bcf91db4b0ba37d2257dca5339a,AVAS,False,False
0bdd3ef53933435a8ced67b4b5b8f607,AVAS,False,False
614b1e51bbe646cbace3d6f7a5cf6818,AVAS,False,False
